id,PdgId,x0,y0,z0,t0,px,py,pz,e0,entry
2,11,873.229,-0.274174,-78.7769,0,0.871114,-0.245886,-0.425089,4240.96,2
3,-211,28.9418,726.848,165.053,0,0.385164,0.724115,0.572107,611.267,3
3,211,28.9418,726.848,165.053,0,0.385084,0.723788,0.572574,1369.13,3
3,22,28.9418,726.848,165.053,0,0.384674,0.723327,0.573432,223.491,3
3,22,28.9418,726.848,165.053,0,0.385212,0.722828,0.5737,133.737,3
3,22,28.9418,726.848,165.053,0,0.384442,0.724959,0.571524,219.212,3
3,22,28.9418,726.848,165.053,0,0.385541,0.722942,0.573335,405.722,3
3,3122,28.9418,726.848,165.053,0,0.386816,0.725744,0.56892,452.753,3
3,22,28.9418,726.848,165.053,0,0.385485,0.7234,0.572794,455.309,3
3,-211,28.9418,726.848,165.053,0,0.38486,0.723317,0.57332,257.412,3
3,211,28.9418,726.848,165.053,0,0.385245,0.723475,0.572861,337.133,3
3,211,28.9418,726.848,165.053,0,0.387348,0.726003,0.568226,89.2861,3
3,211,28.9418,726.848,165.053,0,0.384654,0.723393,0.573362,2786.57,3
3,-3112,28.9418,726.848,165.053,0,0.391341,0.723468,0.568724,141.631,3
3,-211,28.9418,726.848,165.053,0,0.384488,0.726128,0.570006,63.8599,3
3,-211,28.9418,726.848,165.053,0,0.385054,0.724025,0.572295,2435.95,3
3,11,28.9418,726.848,165.053,0,0.433625,0.718006,0.54446,119.023,3
4,-211,-825.138,-420.383,-12.1075,0,-0.412809,-0.488567,0.768694,21.5575,4
4,211,-825.138,-420.383,-12.1075,0,-0.407889,-0.492343,0.768912,105.495,4
4,321,-825.138,-420.383,-12.1075,0,-0.378233,-0.501506,0.778095,19.1739,4
4,-211,-825.138,-420.383,-12.1075,0,-0.421884,-0.493898,0.760315,10.9496,4
4,11,-825.138,-420.383,-12.1075,0,-0.40814,-0.508694,0.758058,10518.4,4
5,-211,-331.319,-749.262,-131.724,0,-0.968524,-0.217125,-0.121728,30.3418,5
5,-211,-331.319,-749.262,-131.724,0,-0.966594,-0.228599,-0.115928,115.746,5
5,211,-331.319,-749.262,-131.724,0,-0.968788,-0.219693,-0.11482,23.0706,5
5,211,-331.319,-749.262,-131.724,0,-0.964159,-0.243521,-0.105333,34.0264,5
5,211,-331.319,-749.262,-131.724,0,-0.965402,-0.222402,-0.13615,16.5563,5
5,-211,-331.319,-749.262,-131.724,0,-0.965205,-0.235017,-0.114662,34.8956,5
5,-2112,-331.319,-749.262,-131.724,0,-0.967604,-0.225545,-0.113455,209,5
5,2212,-331.319,-749.262,-131.724,0,-0.967121,-0.226383,-0.115881,436.293,5
5,-211,-331.319,-749.262,-131.724,0,-0.967849,-0.223797,-0.114821,486.161,5
5,211,-331.319,-749.262,-131.724,0,-0.967363,-0.225439,-0.115695,1310.75,5
5,11,-331.319,-749.262,-131.724,0,-0.965572,-0.227501,-0.126152,7726.12,5
6,130,393.865,-636.334,236.817,0,0.523552,0.688556,0.50178,45.2948,6
6,130,393.865,-636.334,236.817,0,0.521131,0.686858,0.506605,60.6548,6
6,-2112,393.865,-636.334,236.817,0,0.508539,0.718642,0.474281,12.0263,6
6,2212,393.865,-636.334,236.817,0,0.430401,0.755286,0.494265,10.9806,6
6,11,393.865,-636.334,236.817,0,0.515374,0.674959,0.528034,10216.2,6
7,22,-312.897,-827.302,35.1089,0,0.685644,-0.683052,0.251658,174.951,7
7,22,-312.897,-827.302,35.1089,0,0.684991,-0.683571,0.252028,124.989,7
7,-211,-312.897,-827.302,35.1089,0,0.686981,-0.684094,0.245098,77.2243,7
7,211,-312.897,-827.302,35.1089,0,0.683309,-0.69001,0.238693,13.2348,7
7,22,-312.897,-827.302,35.1089,0,0.685167,-0.683285,0.252324,147.24,7
7,22,-312.897,-827.302,35.1089,0,0.68515,-0.683395,0.252075,1658.68,7
7,22,-312.897,-827.302,35.1089,0,0.685987,-0.681532,0.254826,140.422,7
7,22,-312.897,-827.302,35.1089,0,0.684088,-0.684586,0.251724,294.335,7
7,22,-312.897,-827.302,35.1089,0,0.685228,-0.683971,0.250293,273.675,7
7,-211,-312.897,-827.302,35.1089,0,0.684933,-0.683988,0.251051,178.505,7
7,211,-312.897,-827.302,35.1089,0,0.685157,-0.683545,0.251645,311.692,7
7,211,-312.897,-827.302,35.1089,0,0.675138,-0.694688,0.248187,17.5308,7
7,211,-312.897,-827.302,35.1089,0,0.685186,-0.682862,0.253414,525.342,7
7,-211,-312.897,-827.302,35.1089,0,0.68422,-0.684268,0.25223,222.394,7
7,130,-312.897,-827.302,35.1089,0,0.685066,-0.683355,0.252409,1611.79,7
7,130,-312.897,-827.302,35.1089,0,0.685237,-0.683122,0.252578,712.743,7
7,-211,-312.897,-827.302,35.1089,0,0.656961,-0.679844,0.325906,19.1019,7
7,-2112,-312.897,-827.302,35.1089,0,0.693912,-0.68005,0.236682,54.637,7
7,3122,-312.897,-827.302,35.1089,0,0.683555,-0.683693,0.255569,140.727,7
7,-211,-312.897,-827.302,35.1089,0,0.684635,-0.683707,0.252626,1056.31,7
7,411,-312.897,-827.302,35.1089,0,0.683921,-0.68499,0.251078,1248.17,7
7,-3312,-312.897,-827.302,35.1089,0,0.69848,-0.666108,0.261583,95.0754,7
7,3112,-312.897,-827.302,35.1089,0,0.704024,-0.655119,0.27417,18.3761,7
7,11,-312.897,-827.302,35.1089,0,0.682618,-0.693063,0.231724,1445.85,7
8,22,442.295,545.459,-219.621,0,0.91657,0.398187,0.0367065,153.045,8
8,22,442.295,545.459,-219.621,0,0.916561,0.398119,0.0376534,132.087,8
8,22,442.295,545.459,-219.621,0,0.91495,0.401281,0.0429082,130.673,8
8,-211,442.295,545.459,-219.621,0,0.916459,0.398317,0.0380397,250.235,8
8,211,442.295,545.459,-219.621,0,0.917323,0.396563,0.0354437,50.3816,8
8,-211,442.295,545.459,-219.621,0,0.916632,0.397914,0.0380917,1512.25,8
8,211,442.295,545.459,-219.621,0,0.916667,0.397913,0.0372571,481.605,8
8,-211,442.295,545.459,-219.621,0,0.916506,0.398167,0.0384642,601.021,8
8,211,442.295,545.459,-219.621,0,0.916632,0.397947,0.0377292,739.482,8
8,321,442.295,545.459,-219.621,0,0.923881,0.382077,-0.0214926,14.5823,8
8,211,442.295,545.459,-219.621,0,0.916467,0.39832,0.0377998,478.512,8
8,11,442.295,545.459,-219.621,0,0.913364,0.404586,0.0455577,5759.73,8
9,22,-682.877,113.764,153.322,0,-0.0740335,0.0777865,-0.994217,117.264,9
9,22,-682.877,113.764,153.322,0,-0.0707608,0.0723444,-0.994866,135.431,9
9,22,-682.877,113.764,153.322,0,-0.0715339,0.0762893,-0.994516,127.6,9
9,22,-682.877,113.764,153.322,0,-0.0713375,0.0756837,-0.994577,349.212,9
9,321,-682.877,113.764,153.322,0,-0.0971272,0.0695541,-0.992839,15.5526,9
9,-321,-682.877,113.764,153.322,0,-0.0762673,0.0751621,-0.99425,101.883,9
9,3112,-682.877,113.764,153.322,0,-0.0225437,0.0959029,-0.995135,23.0705,9
9,-2212,-682.877,113.764,153.322,0,-0.0637905,0.0872314,-0.994144,30.9009,9
9,3122,-682.877,113.764,153.322,0,-0.0756454,0.0842179,-0.993572,69.2691,9
9,321,-682.877,113.764,153.322,0,-0.0701192,0.0789306,-0.994411,35.13,9
9,321,-682.877,113.764,153.322,0,-0.071449,0.0751273,-0.994611,758.912,9
9,421,-682.877,113.764,153.322,0,-0.0714794,0.0753704,-0.99459,3884.35,9
9,11,-682.877,113.764,153.322,0,-0.0744015,0.0821047,-0.993843,4643.21,9
10,-211,812.805,-6.97592,-66.0024,0,0.00159107,0.350214,0.936668,217.047,10
10,211,812.805,-6.97592,-66.0024,0,0.0013365,0.35036,0.936614,99.4683,10
10,-211,812.805,-6.97592,-66.0024,0,-0.00497752,0.355647,0.934607,53.5671,10
10,211,812.805,-6.97592,-66.0024,0,0.00255241,0.347907,0.937526,192.247,10
10,-211,812.805,-6.97592,-66.0024,0,-0.00106839,0.346098,0.938198,33.2595,10
10,211,812.805,-6.97592,-66.0024,0,0.000591975,0.347466,0.937692,131.95,10
10,11,812.805,-6.97592,-66.0024,0,0.0282547,0.361465,0.931958,9638.96,10
11,22,-273.314,-905.526,-88.5676,0,-0.839656,0.427709,-0.334728,161.843,11
11,22,-273.314,-905.526,-88.5676,0,-0.838926,0.424419,-0.340693,107.807,11
11,22,-273.314,-905.526,-88.5676,0,-0.838981,0.425018,-0.33981,147.97,11
11,-211,-273.314,-905.526,-88.5676,0,-0.835199,0.434622,-0.336966,14.6937,11
11,211,-273.314,-905.526,-88.5676,0,-0.841161,0.428636,-0.329726,82.0717,11
11,211,-273.314,-905.526,-88.5676,0,-0.837528,0.427548,-0.34022,79.8504,11
11,-321,-273.314,-905.526,-88.5676,0,-0.839234,0.425113,-0.339066,191.586,11
11,-211,-273.314,-905.526,-88.5676,0,-0.839851,0.423834,-0.339139,270.662,11
11,211,-273.314,-905.526,-88.5676,0,-0.839509,0.424708,-0.338891,1652.81,11
11,-321,-273.314,-905.526,-88.5676,0,-0.845515,0.423609,-0.325054,16.4846,11
11,211,-273.314,-905.526,-88.5676,0,-0.845968,0.413995,-0.336075,68.7118,11
11,-211,-273.314,-905.526,-88.5676,0,-0.83952,0.429614,-0.332623,294.441,11
11,321,-273.314,-905.526,-88.5676,0,-0.840155,0.424316,-0.33778,483.677,11
11,-211,-273.314,-905.526,-88.5676,0,-0.840602,0.424342,-0.336633,172.137,11
11,211,-273.314,-905.526,-88.5676,0,-0.839393,0.425505,-0.33818,310.181,11
11,11,-273.314,-905.526,-88.5676,0,-0.831852,0.439653,-0.338715,6016.23,11
12,22,912.261,-236.522,-23.1362,0,0.000391777,0.727533,-0.686073,432.07,12
12,22,912.261,-236.522,-23.1362,0,0.000645291,0.727738,-0.685855,308.517,12
12,22,912.261,-236.522,-23.1362,0,0.000606054,0.728213,-0.685351,122.575,12
12,22,912.261,-236.522,-23.1362,0,0.0010858,0.728207,-0.685356,811.939,12
12,22,912.261,-236.522,-23.1362,0,0.00352016,0.724174,-0.689608,200.806,12
12,-211,912.261,-236.522,-23.1362,0,-0.00875414,0.746088,-0.665789,17.8891,12
12,211,912.261,-236.522,-23.1362,0,-0.00337064,0.702826,-0.711353,14.6805,12
12,321,912.261,-236.522,-23.1362,0,0.00282209,0.734232,-0.678892,39.917,12
12,-211,912.261,-236.522,-23.1362,0,0.00118551,0.727053,-0.68658,537.913,12
12,211,912.261,-236.522,-23.1362,0,0.000793445,0.72803,-0.685545,1831.03,12
12,211,912.261,-236.522,-23.1362,0,0.0159932,0.732697,-0.680367,20.6548,12
12,11,912.261,-236.522,-23.1362,0,0.00952872,0.727208,-0.686351,5801.25,12
13,22,318.276,-245.093,136.7,0,0.503558,0.633668,-0.587276,173.76,13
13,211,318.276,-245.093,136.7,0,0.501744,0.637465,-0.584715,51.2708,13
13,-3322,318.276,-245.093,136.7,0,0.50039,0.637469,-0.58587,894.031,13
13,-211,318.276,-245.093,136.7,0,0.503414,0.634059,-0.586979,64.7652,13
13,130,318.276,-245.093,136.7,0,0.500835,0.63734,-0.58563,1046.2,13
13,2112,318.276,-245.093,136.7,0,0.528968,0.610602,-0.589371,21.4161,13
13,211,318.276,-245.093,136.7,0,0.493702,0.640284,-0.588468,125.429,13
13,3122,318.276,-245.093,136.7,0,0.50069,0.637125,-0.585988,7539.18,13
13,11,318.276,-245.093,136.7,0,0.495933,0.621289,-0.606672,358.013,13
14,22,-464.918,-296.982,70.9431,0,-0.283683,-0.270103,0.920092,291.595,14
14,22,-464.918,-296.982,70.9431,0,-0.283907,-0.270083,0.920028,1137.74,14
14,22,-464.918,-296.982,70.9431,0,-0.28494,-0.271679,0.919239,131.749,14
14,22,-464.918,-296.982,70.9431,0,-0.285154,-0.271297,0.919285,109.185,14
14,22,-464.918,-296.982,70.9431,0,-0.28343,-0.27037,0.920091,135.408,14
14,22,-464.918,-296.982,70.9431,0,-0.285351,-0.272076,0.918994,1860.86,14
14,22,-464.918,-296.982,70.9431,0,-0.282915,-0.274458,0.919039,148.14,14
14,-211,-464.918,-296.982,70.9431,0,-0.284269,-0.269636,0.920048,261.787,14
14,211,-464.918,-296.982,70.9431,0,-0.283585,-0.270151,0.920108,109.047,14
14,22,-464.918,-296.982,70.9431,0,-0.287905,-0.269951,0.918824,140.381,14
14,-211,-464.918,-296.982,70.9431,0,-0.286794,-0.271603,0.918684,203.184,14
14,211,-464.918,-296.982,70.9431,0,-0.28487,-0.270425,0.91963,87.0496,14
14,-211,-464.918,-296.982,70.9431,0,-0.28641,-0.267425,0.920029,53.4613,14
14,211,-464.918,-296.982,70.9431,0,-0.284312,-0.272006,0.919336,169.006,14
14,-211,-464.918,-296.982,70.9431,0,-0.275789,-0.255115,0.926745,29.1858,14
14,-211,-464.918,-296.982,70.9431,0,-0.285384,-0.271254,0.919226,410.108,14
14,211,-464.918,-296.982,70.9431,0,-0.285849,-0.255751,0.923516,28.5887,14
14,-211,-464.918,-296.982,70.9431,0,-0.284075,-0.270247,0.919928,72.9097,14
14,211,-464.918,-296.982,70.9431,0,-0.285162,-0.275714,0.917968,73.6118,14
14,211,-464.918,-296.982,70.9431,0,-0.283914,-0.271795,0.919522,21.4389,14
14,11,-464.918,-296.982,70.9431,0,-0.276496,-0.272931,0.921444,4942.19,14
15,-211,-150.536,-597.466,160.168,0,0.218333,-0.968265,0.121626,12.4098,15
15,211,-150.536,-597.466,160.168,0,0.168642,-0.977549,0.126324,13.5246,15
15,-211,-150.536,-597.466,160.168,0,0.198532,-0.968506,0.150272,157.265,15
15,211,-150.536,-597.466,160.168,0,0.198857,-0.965086,0.170485,20.8018,15
15,321,-150.536,-597.466,160.168,0,0.199343,-0.968292,0.150572,320.159,15
15,11,-150.536,-597.466,160.168,0,0.205721,-0.967448,0.147388,9129.77,15
16,22,645.884,200.265,171.846,0,-0.4264,-0.851667,0.304708,118.796,16
16,22,645.884,200.265,171.846,0,-0.426143,-0.851675,0.305046,847.749,16
16,2212,645.884,200.265,171.846,0,-0.401049,-0.872749,0.278334,10.1947,16
16,-211,645.884,200.265,171.846,0,-0.418913,-0.8523,0.313205,37.7049,16
16,211,645.884,200.265,171.846,0,-0.425075,-0.852708,0.303646,81.5016,16
16,2212,645.884,200.265,171.846,0,-0.426423,-0.851436,0.30532,726.983,16
16,-211,645.884,200.265,171.846,0,-0.426371,-0.851604,0.304925,350.287,16
16,-3122,645.884,200.265,171.846,0,-0.426093,-0.851909,0.304461,2056.91,16
16,-2212,645.884,200.265,171.846,0,-0.443124,-0.844472,0.300846,23.9413,16
16,3222,645.884,200.265,171.846,0,-0.426122,-0.851777,0.304787,2706.51,16
16,11,645.884,200.265,171.846,0,-0.434992,-0.844676,0.311936,3995.97,16
17,-211,691.399,-474.459,-55.3774,0,-0.895685,0.184402,-0.404652,10.64,17
17,211,691.399,-474.459,-55.3774,0,-0.884345,0.179358,-0.431004,16.7416,17
17,-211,691.399,-474.459,-55.3774,0,-0.89525,0.183505,-0.406022,13.2502,17
17,-2212,691.399,-474.459,-55.3774,0,-0.891907,0.179701,-0.414982,156.409,17
17,211,691.399,-474.459,-55.3774,0,-0.892233,0.181718,-0.413399,441.038,17
17,2112,691.399,-474.459,-55.3774,0,-0.891746,0.181445,-0.414567,4265.1,17
17,211,691.399,-474.459,-55.3774,0,-0.8917,0.181408,-0.414683,2646.41,17
17,11,691.399,-474.459,-55.3774,0,-0.894461,0.177271,-0.410505,3070.92,17
18,22,-418.925,-621.412,143.772,0,-0.675698,0.489828,0.550909,184.607,18
18,22,-418.925,-621.412,143.772,0,-0.675853,0.491026,0.549651,101.735,18
18,22,-418.925,-621.412,143.772,0,-0.675265,0.492099,0.549414,115.386,18
18,22,-418.925,-621.412,143.772,0,-0.675305,0.4927,0.548827,286.525,18
18,22,-418.925,-621.412,143.772,0,-0.675812,0.492262,0.548595,126.385,18
18,211,-418.925,-621.412,143.772,0,-0.660729,0.49062,0.568092,16.8549,18
18,-211,-418.925,-621.412,143.772,0,-0.673841,0.495714,0.54791,85.8303,18
18,211,-418.925,-621.412,143.772,0,-0.676346,0.490639,0.549391,157.617,18
18,-2112,-418.925,-621.412,143.772,0,-0.676059,0.491036,0.549388,2828.09,18
18,2112,-418.925,-621.412,143.772,0,-0.676168,0.490974,0.54931,2130.22,18
18,211,-418.925,-621.412,143.772,0,-0.677056,0.490374,0.548751,462.959,18
18,-211,-418.925,-621.412,143.772,0,-0.675186,0.491753,0.54982,632.963,18
18,2112,-418.925,-621.412,143.772,0,-0.689173,0.483112,0.540041,30.8723,18
18,11,-418.925,-621.412,143.772,0,-0.671102,0.491772,0.554781,3250.59,18
19,22,347.636,797.529,-224.184,0,-0.297659,0.252575,-0.920655,261.666,19
19,-211,347.636,797.529,-224.184,0,-0.297576,0.252698,-0.920648,595.734,19
19,211,347.636,797.529,-224.184,0,-0.297191,0.254343,-0.920319,81.0462,19
19,-211,347.636,797.529,-224.184,0,-0.28753,0.271809,-0.918393,18.4595,19
19,-2212,347.636,797.529,-224.184,0,-0.300424,0.259787,-0.917745,78.4008,19
19,2212,347.636,797.529,-224.184,0,-0.294858,0.250197,-0.922204,138.228,19
19,-211,347.636,797.529,-224.184,0,-0.297645,0.252258,-0.920746,152.897,19
19,211,347.636,797.529,-224.184,0,-0.298282,0.252645,-0.920434,2273.18,19
19,-211,347.636,797.529,-224.184,0,-0.298091,0.252772,-0.920461,406.06,19
19,211,347.636,797.529,-224.184,0,-0.297062,0.252514,-0.920864,647.016,19
19,321,347.636,797.529,-224.184,0,-0.30002,0.22594,-0.92679,19.1513,19
19,-211,347.636,797.529,-224.184,0,-0.299357,0.25523,-0.919371,237.153,19
19,211,347.636,797.529,-224.184,0,-0.296511,0.24894,-0.922014,80.0056,19
19,11,347.636,797.529,-224.184,0,-0.294902,0.250873,-0.922006,5391.89,19
20,22,-261.178,476.743,-108.636,0,-0.027557,0.372024,-0.927814,148.25,20
20,22,-261.178,476.743,-108.636,0,-0.0290525,0.369504,-0.928775,262.427,20
20,-211,-261.178,476.743,-108.636,0,-0.0247069,0.367317,-0.929768,99.4392,20
20,321,-261.178,476.743,-108.636,0,-0.0193821,0.403265,-0.914878,16.4299,20
20,-211,-261.178,476.743,-108.636,0,-0.043708,0.363033,-0.930751,38.1441,20
20,-2112,-261.178,476.743,-108.636,0,-0.0299334,0.371969,-0.927763,132.26,20
20,2212,-261.178,476.743,-108.636,0,-0.0256065,0.376138,-0.92621,140.101,20
20,211,-261.178,476.743,-108.636,0,-0.0274553,0.369255,-0.928922,143.669,20
20,-321,-261.178,476.743,-108.636,0,-0.0269392,0.373075,-0.92741,344.811,20
20,321,-261.178,476.743,-108.636,0,-0.0273024,0.370191,-0.928554,253.767,20
20,211,-261.178,476.743,-108.636,0,-0.0586137,0.412947,-0.908867,11.5664,20
20,11,-261.178,476.743,-108.636,0,-0.0135242,0.371414,-0.928369,8466.11,20
21,22,-869.088,-4.62304,-221.709,0,0.609938,-0.0695979,-0.789387,148.425,21
21,22,-869.088,-4.62304,-221.709,0,0.609619,-0.0713522,-0.789477,311.568,21
21,22,-869.088,-4.62304,-221.709,0,0.609499,-0.0715362,-0.789553,1082.28,21
21,22,-869.088,-4.62304,-221.709,0,0.616484,-0.067538,-0.784466,138.979,21
21,22,-869.088,-4.62304,-221.709,0,0.609904,-0.0717469,-0.789221,235.015,21
21,-321,-869.088,-4.62304,-221.709,0,0.603718,-0.0411825,-0.796134,30.9108,21
21,321,-869.088,-4.62304,-221.709,0,0.599492,-0.0418926,-0.799284,41.3313,21
21,22,-869.088,-4.62304,-221.709,0,0.614625,-0.0676189,-0.785916,198.481,21
21,-211,-869.088,-4.62304,-221.709,0,0.610533,-0.0696522,-0.788922,126.888,21
21,211,-869.088,-4.62304,-221.709,0,0.609339,-0.067966,-0.789991,50.6283,21
21,-211,-869.088,-4.62304,-221.709,0,0.609513,-0.071412,-0.789553,217.28,21
21,211,-869.088,-4.62304,-221.709,0,0.609298,-0.0710728,-0.78975,721.242,21
21,130,-869.088,-4.62304,-221.709,0,0.614752,-0.0672404,-0.785849,73.486,21
21,130,-869.088,-4.62304,-221.709,0,0.591187,-0.0591754,-0.804361,21.1201,21
21,-211,-869.088,-4.62304,-221.709,0,0.604369,-0.0419538,-0.795599,11.509,21
21,211,-869.088,-4.62304,-221.709,0,0.61765,-0.0601469,-0.784149,69.393,21
21,211,-869.088,-4.62304,-221.709,0,0.611868,-0.0696793,-0.787885,308.808,21
21,-211,-869.088,-4.62304,-221.709,0,0.610393,-0.0706867,-0.788938,421.956,21
21,211,-869.088,-4.62304,-221.709,0,0.608177,-0.0686264,-0.79083,214.111,21
21,-211,-869.088,-4.62304,-221.709,0,0.609951,-0.0713338,-0.789222,83.7286,21
21,321,-869.088,-4.62304,-221.709,0,0.609587,-0.0714713,-0.78949,1989.93,21
21,211,-869.088,-4.62304,-221.709,0,0.60911,-0.0714217,-0.789863,1251.33,21
21,211,-869.088,-4.62304,-221.709,0,0.592205,-0.0572149,-0.803753,19.1251,21
21,321,-869.088,-4.62304,-221.709,0,0.607556,-0.0708889,-0.791107,15.5365,21
21,321,-869.088,-4.62304,-221.709,0,0.612103,-0.0685161,-0.787804,131.24,21
21,-321,-869.088,-4.62304,-221.709,0,0.615185,-0.0766513,-0.784647,57.4479,21
21,-211,-869.088,-4.62304,-221.709,0,0.624925,-0.0690986,-0.777621,47.8751,21
21,211,-869.088,-4.62304,-221.709,0,0.610631,-0.0714795,-0.788683,134.755,21
21,-321,-869.088,-4.62304,-221.709,0,0.609879,-0.0694194,-0.789448,299.563,21
21,-211,-869.088,-4.62304,-221.709,0,0.61985,-0.0527639,-0.782944,11.2222,21
21,-211,-869.088,-4.62304,-221.709,0,0.613264,-0.0888399,-0.784866,10.0457,21
21,11,-869.088,-4.62304,-221.709,0,0.613353,-0.0612517,-0.78743,1997.58,21
22,22,-742.346,78.7218,-208.366,0,0.13413,0.559147,0.818146,277.088,22
22,22,-742.346,78.7218,-208.366,0,0.134054,0.558766,0.818419,290.914,22
22,-321,-742.346,78.7218,-208.366,0,0.132779,0.557403,0.819556,71.0921,22
22,321,-742.346,78.7218,-208.366,0,0.13142,0.557167,0.819935,112.834,22
22,22,-742.346,78.7218,-208.366,0,0.132844,0.55889,0.818532,2321.51,22
22,22,-742.346,78.7218,-208.366,0,0.132691,0.558909,0.818544,324.413,22
22,130,-742.346,78.7218,-208.366,0,0.133112,0.55867,0.818638,726.033,22
22,130,-742.346,78.7218,-208.366,0,0.133723,0.559212,0.818169,205.682,22
22,130,-742.346,78.7218,-208.366,0,0.106113,0.504415,0.856916,22.2873,22
22,211,-742.346,78.7218,-208.366,0,0.133159,0.55872,0.818597,1139.57,22
22,421,-742.346,78.7218,-208.366,0,0.133162,0.558845,0.818511,2209.19,22
22,11,-742.346,78.7218,-208.366,0,0.147379,0.562369,0.813647,2577.87,22
23,211,683.064,-499.589,-209.274,0,0.0912078,-0.825351,-0.557204,35.1242,23
23,2112,683.064,-499.589,-209.274,0,0.107285,-0.830377,-0.546775,251.629,23
23,211,683.064,-499.589,-209.274,0,0.0981467,-0.835559,-0.540563,30.596,23
23,421,683.064,-499.589,-209.274,0,0.105591,-0.829513,-0.548415,884.214,23
23,11,683.064,-499.589,-209.274,0,0.0989313,-0.82438,-0.557324,9020.99,23
24,22,-772.674,-354.593,51.7768,0,-0.763383,0.601741,-0.234848,268.437,24
24,22,-772.674,-354.593,51.7768,0,-0.762143,0.602382,-0.237222,102.974,24
24,22,-772.674,-354.593,51.7768,0,-0.762801,0.601769,-0.236659,157.152,24
24,-211,-772.674,-354.593,51.7768,0,-0.764095,0.601628,-0.232814,39.5569,24
24,-2212,-772.674,-354.593,51.7768,0,-0.756906,0.608642,-0.238009,59.1489,24
24,-211,-772.674,-354.593,51.7768,0,-0.763114,0.601406,-0.236575,697.578,24
24,211,-772.674,-354.593,51.7768,0,-0.763892,0.600699,-0.235857,482.898,24
24,211,-772.674,-354.593,51.7768,0,-0.763429,0.601189,-0.236111,132.994,24
24,2212,-772.674,-354.593,51.7768,0,-0.763714,0.600818,-0.236133,460.676,24
24,211,-772.674,-354.593,51.7768,0,-0.774723,0.595766,-0.211819,28.9223,24
24,11,-772.674,-354.593,51.7768,0,-0.761441,0.599461,-0.246688,8240.12,24
25,211,-883.526,-140.645,-25.2983,0,-0.620993,0.279625,-0.732242,14.3158,25
25,130,-883.526,-140.645,-25.2983,0,-0.558383,0.310689,-0.769208,22.2684,25
25,-211,-883.526,-140.645,-25.2983,0,-0.580069,0.320674,-0.748791,657.863,25
