id,PdgId,x0,y0,z0,t0,px,py,pz,e0,entry,event_id
57,12,-240.27435302734375,353.7593994140625,62.22129821777344,0.0,-2866.73,-9379.24,-3786.7,10513.2,57,1057
58,12,-16.08616828918457,-385.2549133300781,247.62232971191406,0.0,3099.99,-5695.99,-8459.94,10659.5,58,1058
59,12,-612.8988037109375,657.6127319335938,48.102046966552734,0.0,-7706.62,460.524,-6421.71,10042,59,1059
60,12,-66.56439971923828,-339.1665344238281,233.19610595703125,0.0,2867.53,10267.8,1590.72,10778.7,60,1060
61,12,160.0947265625,-910.1092529296875,21.820022583007813,0.0,10596,-657.3,-600.223,10633.3,61,1061
62,12,-115.47254180908203,222.5336456298828,-146.2191162109375,0.0,-3011.09,-4980.56,8858.79,10599.6,62,1062
63,12,-154.02670288085938,54.80251693725586,-191.89492797851563,0.0,10061.1,2411.66,3183.77,10824.8,63,1063
64,12,261.5603332519531,97.04349517822266,-160.1880645751953,0.0,-10557.9,1127.09,-2096.5,10822.9,64,1064
65,12,630.451904296875,184.1304168701172,25.740713119506836,0.0,2043.69,468.807,10751,10953.5,65,1065
66,12,197.70803833007813,-450.548828125,-183.19113159179688,0.0,-3609.66,5371.77,8588.25,10753.8,66,1066
67,12,-97.94483947753906,519.6409301757813,-136.22119140625,0.0,-6930.82,2475.59,-6809.7,10026.8,67,1067
68,12,236.98605346679688,-209.2635955810547,-247.64697265625,0.0,-7126.21,-6084.96,4245.94,10287.7,68,1068
69,12,301.0808410644531,861.9213256835938,205.93605041503906,0.0,-1868.71,1167.24,-9908.79,10150.8,69,1069
70,12,267.9583435058594,-485.3486633300781,-150.36199951171875,0.0,-4971.81,8217.62,-5223.12,10932.9,70,1070
71,12,58.39533233642578,944.443359375,-125.02412414550781,0.0,6086.38,6513.88,-4720.9,10087.7,71,1071
72,12,-874.534912109375,295.7574462890625,177.7954559326172,0.0,5239.12,1866.5,-8786.2,10398.5,72,1072
73,12,657.7542114257813,317.45526123046875,-121.04756164550781,0.0,-2662.39,9863.98,3932.38,10947.6,73,1073
74,12,-70.30656433105469,-259.42987060546875,-17.973926544189453,0.0,-8930.37,418.581,5562.66,10529.5,74,1074
75,12,762.3597412109375,11.429665565490723,-141.16966247558594,0.0,-447.605,-1440,10331.8,10441.3,75,1075
76,12,756.748779296875,606.1240844726563,-207.19615173339844,0.0,-9654.25,-256.153,4939.66,10847.6,76,1076
77,12,404.42230224609375,-745.1905517578125,-108.80545043945313,0.0,-256.778,1310.25,10621.1,10704.6,77,1077
78,12,-682.8908081054688,440.3174743652344,177.50912475585938,0.0,8584.28,-4607.36,4258.21,10632.5,78,1078
79,12,-42.556053161621094,-50.88443374633789,-83.39205932617188,0.0,-5359.17,-3323.83,8687.03,10734.7,79,1079
80,12,-724.1671142578125,-578.980224609375,-196.51805114746094,0.0,-5662.67,8413.93,1476.96,10249,80,1080
81,12,55.03485107421875,-444.74041748046875,49.647396087646484,0.0,6212.77,-8046.6,-3069.61,10619.3,81,1081
82,12,476.12347412109375,-840.5265502929688,70.16698455810547,0.0,8570.84,-225.58,5459.03,10164.2,82,1082
83,12,860.9293212890625,177.1172332763672,-67.99765014648438,0.0,-7590.31,-5502.35,-5675.75,10959.1,83,1083
84,12,356.33203125,308.1888732910156,228.19297790527344,0.0,820.279,-10158.4,2330.4,10454.5,84,1084
85,12,-70.5753402709961,828.9984130859375,-95.74874877929688,0.0,-6401.15,-7042.17,-3132.11,10018.8,85,1085
86,12,714.6356811523438,-561.3834228515625,-224.19358825683594,0.0,2405.86,-577.296,-10148.2,10445.4,86,1086
87,12,296.5478515625,-247.32699584960938,-207.37754821777344,0.0,-4519.17,-4244.87,7934.68,10069.8,87,1087
88,12,29.263256072998047,-760.6381225585938,169.9744110107422,0.0,-6713.07,-3385.39,6611.49,10011.9,88,1088
89,12,458.5751953125,2.490898609161377,-98.22115325927734,0.0,1268,9483.81,4484.69,10567.1,89,1089
90,12,-790.4862060546875,534.0411376953125,-225.75628662109375,0.0,9567.74,2472.83,-2807.03,10273.1,90,1090
91,12,790.3870239257813,45.317237854003906,1.986649751663208,0.0,4659.89,7240.39,6831.3,10991.1,91,1091
92,12,-194.0203857421875,-26.73726463317871,-45.68868637084961,0.0,-3998.59,-6425.29,-7089.28,10369.7,92,1092
93,12,661.0020141601563,424.67132568359375,27.697830200195313,0.0,-4399.94,2159.34,-8829.91,10099,93,1093
94,12,-455.08648681640625,-284.6253356933594,168.65875244140625,0.0,5758.65,6161.83,-6200.67,10468,94,1094
95,12,758.564208984375,-248.95364379882813,-239.079345703125,0.0,3180.98,9175.62,4057.41,10524.9,95,1095
96,12,-754.9452514648438,-438.5999450683594,-31.032821655273438,0.0,-4578.48,9109.19,1756.94,10345.4,96,1096
97,12,311.2626037597656,-365.9301452636719,193.2834930419922,0.0,347.016,-2993.18,-9939.9,10386.6,97,1097
98,12,-116.93424224853516,-593.8884887695313,16.85948371887207,0.0,9175.46,4979.23,418.129,10447.8,98,1098
99,12,-218.41639709472656,228.0849151611328,138.6167755126953,0.0,-8868.43,-4767.49,-2646.61,10410.7,99,1099
100,12,-687.9743041992188,-565.0973510742188,-90.10128784179688,0.0,-6890.61,6748.61,-3689.16,10326.4,100,1100
101,12,200.39158630371094,693.6113891601563,48.497989654541016,0.0,1517.49,-10154.5,-3429.74,10824.9,101,1101
102,12,557.6982421875,-394.4415283203125,88.68340301513672,0.0,8888.28,-3671.64,-2955.38,10060.7,102,1102
103,12,654.4067993164063,502.84716796875,11.935330390930176,0.0,5198.59,-7605.2,-4128.48,10095,103,1103
104,12,-391.6287536621094,-291.8705749511719,-54.592193603515625,0.0,7015.86,-4919.02,-6784.48,10929.2,104,1104
105,12,499.179443359375,506.36944580078125,-198.86044311523438,0.0,9940.58,983.967,-1935.84,10175,105,1105
106,12,601.0244140625,-33.05964660644531,56.60114288330078,0.0,510.539,7016.92,8323.4,10898.5,106,1106
107,12,340.68438720703125,-903.4256591796875,166.35284423828125,0.0,8893.28,1468.51,5091.44,10352.3,107,1107
108,12,517.9453125,-831.0354614257813,-68.74217987060547,0.0,-1007,9774.88,3498.01,10430.7,108,1108
109,12,429.9075622558594,-550.1007080078125,-125.29302215576172,0.0,-5586.8,-7678.47,-5176.18,10815,109,1109
110,12,-508.27886962890625,305.196044921875,236.68099975585938,0.0,593.53,-10086.8,-4246.23,10960.2,110,1110
111,12,322.1176452636719,-537.7044677734375,-104.7817153930664,0.0,4884.79,8377.34,3180.59,10205.7,111,1111
112,12,-317.6532287597656,-210.57350158691406,-63.97264862060547,0.0,-2376.65,-10239.6,1999.67,10700.3,112,1112
113,12,-134.7752685546875,239.01527404785156,68.07147216796875,0.0,10497.7,672.773,-2036.13,10714.5,113,1113
114,12,757.390625,-624.0128784179688,-167.19615173339844,0.0,-1342.75,8614.91,-5050.8,10076.2,114,1114
115,12,533.219482421875,-139.06802368164063,-159.24502563476563,0.0,8918.4,-5372.71,1300.62,10492.6,115,1115
116,12,784.4517211914063,481.0184631347656,-112.10847473144531,0.0,-7260.81,903.294,-7758.69,10664.5,116,1116
117,12,-14.25677490234375,-915.8592529296875,74.6318130493164,0.0,3183.44,9373.96,3582.57,10528.1,117,1117
118,12,324.1456298828125,458.9036560058594,12.606653213500977,0.0,-5377.14,7021.05,5894.78,10628.1,118,1118
119,12,151.94598388671875,-440.7432556152344,118.10247039794922,0.0,-7012.39,-7282.77,1727.83,10256.6,119,1119
120,12,-477.24578857421875,-90.71599578857422,65.8542709350586,0.0,132.861,10189.9,-1765.44,10342.5,120,1120
121,12,-141.60781860351563,-720.760986328125,-203.6610565185547,0.0,-2586.88,-10310.7,105.162,10630.7,121,1121
122,12,-421.1052551269531,698.0833129882813,-129.39572143554688,0.0,-7595.23,3662.75,6429.78,10604,122,1122
123,12,128.63609313964844,-94.30656433105469,225.301025390625,0.0,-7344.1,6811.56,-2823.06,10406.9,123,1123
124,12,-194.63612365722656,-76.57777404785156,-119.90848541259766,0.0,-280.302,-9381.47,-5600.9,10929.8,124,1124
125,12,42.63567352294922,-745.8008422851563,-248.51303100585938,0.0,1173.58,4013.94,9343.45,10236.7,125,1125
126,12,-354.30950927734375,457.13446044921875,-92.5293960571289,0.0,-9890.69,-3275.18,-3302.67,10929.8,126,1126
127,12,406.9660339355469,-913.2564697265625,-46.61077880859375,0.0,3933.77,9545.52,85.667,10324.7,127,1127
128,12,-156.6907196044922,-869.3427734375,-201.0596160888672,0.0,2033.42,-10043.7,-418.077,10256,128,1128
129,12,640.3661499023438,59.51927185058594,109.10472106933594,0.0,-6764.63,8393.78,-1688.69,10911.8,129,1129
130,12,410.40570068359375,-490.75482177734375,-104.4590072631836,0.0,-6937.79,-7459.66,-45.4508,10187.3,130,1130
131,12,-402.4821472167969,-75.59490966796875,-130.50408935546875,0.0,-2201.34,1710.56,10291.1,10662,131,1131
132,12,329.0008544921875,359.6667175292969,-74.67327117919922,0.0,-2735.64,-845.323,10158.6,10554.4,132,1132
133,12,-657.823486328125,667.9386596679688,106.87832641601563,0.0,-9970.55,3170.77,1690.79,10598.3,133,1133
134,12,605.435302734375,667.0233764648438,150.07888793945313,0.0,10640.8,1842.54,1182.74,10863.8,134,1134
135,12,81.42564392089844,716.0353393554688,111.81045532226563,0.0,-6374.27,5511.74,6872.2,10873.7,135,1135
136,12,372.94622802734375,-499.9322814941406,83.1590347290039,0.0,8919.83,-5366.34,-803.375,10440.6,136,1136
137,12,-443.1611633300781,-649.005859375,-14.809772491455078,0.0,-5405.33,-8248.66,-2243.76,10114,137,1137
138,12,640.1599731445313,-50.040164947509766,-130.95506286621094,0.0,1158.7,552.135,-10693.9,10770.7,138,1138
139,12,-367.29974365234375,-214.58193969726563,-130.99844360351563,0.0,7334.02,-3503.73,6175.85,10208.1,139,1139
140,12,199.25189208984375,974.0554809570313,-72.3437728881836,0.0,-5702.65,1831.88,9155.28,10940.5,140,1140
141,12,-353.8055725097656,231.0883026123047,-213.67108154296875,0.0,10304.8,-2974.7,-1710.9,10861.2,141,1141
142,12,-484.998046875,-348.9305114746094,219.4049835205078,0.0,-3283.95,8940.82,-3666.67,10206.2,142,1142
143,12,361.0222473144531,377.9300231933594,-94.37594604492188,0.0,2109.35,7601.17,6667.17,10328.5,143,1143
144,12,-437.4161071777344,459.08575439453125,-101.94917297363281,0.0,-5650.54,2353.15,8309.51,10320.6,144,1144
145,12,-49.99177932739258,33.40728759765625,149.85415649414063,0.0,-194.6,303.904,-9997.14,10003.7,145,1145
146,12,95.33319854736328,-430.8050231933594,-114.3323745727539,0.0,-6742.73,-7981.56,2264.99,10691.1,146,1146
147,12,-106.27827453613281,535.299072265625,-186.47320556640625,0.0,-290.626,659.505,-10323.7,10348.8,147,1147
148,12,758.5479736328125,-506.7862854003906,-176.64175415039063,0.0,-4067.59,-5249.62,-8044.38,10431.5,148,1148
149,12,421.467529296875,201.7241668701172,1.9166173934936523,0.0,-4059.59,8456.29,-3991.51,10194.2,149,1149
150,12,687.5038452148438,161.8189697265625,188.0904541015625,0.0,-7777.87,-2656.37,-6154.19,10267.7,150,1150
151,12,668.725341796875,103.20993041992188,-17.798357009887695,0.0,7235.69,1143.02,7195.29,10268.1,151,1151
152,12,-296.9593811035156,-33.90073013305664,-29.02864646911621,0.0,3716.19,-6911.03,-7557.51,10894.4,152,1152
153,12,-608.53076171875,260.6028137207031,-177.4719696044922,0.0,-9799.19,924.888,-3916.55,10593.3,153,1153
154,12,-764.1593017578125,-71.66246795654297,84.78019714355469,0.0,4187.56,7201.01,-5779.6,10138.7,154,1154
155,12,25.755664825439453,719.7186279296875,-153.7417755126953,0.0,1883.98,10283.6,-1269.99,10531.6,155,1155
156,12,348.592529296875,-66.4499740600586,-198.47755432128906,0.0,-10317.2,1016.2,-686.495,10389.9,156,1156
157,12,-827.01904296875,-158.9833526611328,-22.919416427612305,0.0,5851.24,8615.83,3093.32,10864.5,157,1157
158,12,404.8875732421875,-169.6947021484375,65.56143951416016,0.0,6923.89,-581.938,-7861.68,10492.1,158,1158
159,12,-522.3636474609375,674.3611450195313,181.38333129882813,0.0,-2330.44,-7233.15,-7316.39,10548.9,159,1159
160,12,942.8824462890625,300.1386413574219,28.585613250732422,0.0,-5358.81,6952.25,6352.56,10835.4,160,1160
161,12,668.7716064453125,44.68989181518555,86.84561157226563,0.0,-10137.7,-2578.52,-3364.08,10988.1,161,1161
162,12,-880.4820556640625,-128.1735076904297,-138.07640075683594,0.0,-8194.91,-6765.36,884.226,10663.4,162,1162
163,12,-579.5645751953125,-234.69297790527344,-9.824779510498047,0.0,9011.03,4568.83,3556.46,10710.8,163,1163
164,12,-136.12039184570313,-374.4061584472656,221.67710876464844,0.0,2788.09,-4691.72,-8652.51,10229.9,164,1164
165,12,241.4363250732422,775.5863647460938,-204.7935791015625,0.0,-8067.76,4936.04,3803.13,10194,165,1165
166,12,-906.4931640625,-417.3472900390625,241.37889099121094,0.0,-5332.35,-7857.63,3860.6,10250.9,166,1166
167,12,569.6151733398438,-664.3141479492188,-224.84304809570313,0.0,-9134.15,-1702.55,-5741.22,10922.1,167,1167
168,12,-263.68212890625,-623.1104125976563,-160.74168395996094,0.0,2543.64,8743.88,4936.6,10358.4,168,1168
169,12,-470.0351257324219,563.3651733398438,115.8030014038086,0.0,1988.03,-971.056,10072.2,10312.3,169,1169
170,12,4.9429144859313965,742.8779907226563,-194.96502685546875,0.0,241.522,-5467.95,-8910.06,10456.9,170,1170
171,12,325.760498046875,-365.91851806640625,-122.47014617919922,0.0,10163.3,-1508.41,-617.089,10293.1,171,1171
172,12,694.4317016601563,-669.8352661132813,-69.8993148803711,0.0,-6156.17,6498.36,5019.67,10262.8,172,1172
173,12,649.1610717773438,693.9188232421875,102.94844055175781,0.0,550.681,10159.9,2172.12,10404.1,173,1173
174,12,-769.8933715820313,-245.82008361816406,134.0831756591797,0.0,2126.17,8221.62,-5766.06,10264.6,174,1174
175,12,576.7049560546875,-340.72412109375,115.0103530883789,0.0,6826.63,-5885.16,5442.8,10529.1,175,1175
176,12,-647.2088623046875,86.99121856689453,-249.96051025390625,0.0,6618.52,-2787.22,-6992.53,10023.4,176,1176
177,12,-556.65478515625,-546.448974609375,-131.04495239257813,0.0,4695.25,8705,3931.21,10643.2,177,1177
178,12,129.1916961669922,868.5231323242188,106.49053955078125,0.0,3011.75,6839.24,-7569.21,10636.7,178,1178
179,12,-746.1421508789063,-190.92555236816406,-65.40380096435547,0.0,-5030.32,625.153,-9699.13,10943.9,179,1179
180,12,-633.5365600585938,208.5425262451172,21.73826789855957,0.0,-10083.7,318.745,1901.88,10266.5,180,1180
181,12,-163.2386016845703,974.1837768554688,-40.61793518066406,0.0,7804.62,-418.566,6556.11,10201.5,181,1181
182,12,-304.3217468261719,607.2164916992188,213.02711486816406,0.0,-6015.53,6303.1,6213.9,10701.8,182,1182
183,12,-388.389892578125,157.53912353515625,140.8903045654297,0.0,-2861,-6750.56,-7028.97,10156.9,183,1183
184,12,405.443603515625,-250.28219604492188,-15.157074928283691,0.0,-6006.29,-7191.23,-4417.8,10358.9,184,1184
185,12,-206.47068786621094,-300.0595397949219,157.46142578125,0.0,4105.12,8165,6036.85,10952.8,185,1185
186,12,-936.916748046875,-228.15089416503906,61.53628921508789,0.0,8552.35,5002.6,1848.86,10079,186,1186
187,12,960.4916381835938,169.64834594726563,187.18788146972656,0.0,-896.687,5277.76,-9358.54,10781.5,187,1187
188,12,-964.1248168945313,-24.497055053710938,124.94873809814453,0.0,6306.77,8212.88,-882.062,10392.5,188,1188
189,12,-180.468017578125,693.8678588867188,-201.03305053710938,0.0,10051.1,220.683,2343.63,10323,189,1189
190,12,694.3680419921875,607.3231811523438,-191.3716583251953,0.0,-4542.34,7178.93,-6048.39,10428.5,190,1190
191,12,669.6691284179688,-369.5980529785156,144.253662109375,0.0,-2019.58,-10436.2,2396.32,10896.6,191,1191
192,12,-279.5734558105469,305.47186279296875,71.31265258789063,0.0,-9832.13,2835.61,-3314.37,10756.2,192,1192
193,12,-501.5508728027344,254.11036682128906,-42.23486328125,0.0,-9843.45,1923.46,-1899.8,10208,193,1193
194,12,-209.9971923828125,8.563981056213379,-134.76535034179688,0.0,5862.02,7060.94,5333.92,10614.7,194,1194
195,12,507.1659851074219,99.63301849365234,-15.165138244628906,0.0,-4003.94,9195.94,-2011.22,10229.5,195,1195
196,12,72.9671859741211,106.0875244140625,-169.9609375,0.0,-3798.79,5696.38,-7763.79,10351.6,196,1196
197,12,511.3033752441406,594.3944702148438,-148.79713439941406,0.0,-7220.44,7893.32,-2497.21,10985.2,197,1197
198,12,-287.4298095703125,942.5554809570313,198.01084899902344,0.0,10213.2,-1527.17,1537.54,10440.6,198,1198
199,12,-926.6868896484375,-51.89274978637695,-18.84815216064453,0.0,-8395.71,-5041.67,-3444.78,10381.4,199,1199
200,12,292.96771240234375,315.4708251953125,188.01376342773438,0.0,-6951.31,6378.81,4571.39,10483.7,200,1200
201,12,-243.4270477294922,543.8123168945313,98.42378997802734,0.0,-10164.4,-3739.91,1631.6,10952.8,201,1201
202,12,-719.1513061523438,-667.8934326171875,-71.2030029296875,0.0,9370.16,-2415.18,4781.18,10793.2,202,1202
203,12,531.2849731445313,536.750732421875,-157.76223754882813,0.0,2509.44,-2755.81,-9495.02,10200.4,203,1203
204,12,-79.23340606689453,508.8075866699219,-216.05189514160156,0.0,-329.587,648.841,-10414.9,10440.2,204,1204
205,12,790.22509765625,218.93618774414063,-99.67481994628906,0.0,8632.18,-2180.51,-5688.71,10565.5,205,1205
206,12,-206.8001708984375,355.93389892578125,-68.20440673828125,0.0,-9689.28,-847.995,4605.91,10761.8,206,1206
207,12,-613.6553344726563,-574.1123657226563,-126.66923522949219,0.0,-4230.81,5732.58,7257.51,10170.2,207,1207
208,12,-598.8787231445313,780.6406860351563,-4.211420059204102,0.0,2791.23,9013.89,4263.35,10354.6,208,1208
209,12,604.5709228515625,248.1020050048828,-141.5055389404297,0.0,-6042.31,4060.12,-7306.18,10313.8,209,1209
210,12,375.2826232910156,231.72113037109375,-225.97329711914063,0.0,1646.1,-10133.2,1218.37,10338.1,210,1210
211,12,-61.925601959228516,381.1587829589844,-51.860164642333984,0.0,7708.77,-751.726,-7652.96,10888.4,211,1211
212,12,212.89517211914063,127.18113708496094,-199.4204864501953,0.0,-1747.64,10409.9,-885.327,10592.7,212,1212
213,12,392.1204833984375,-477.8215637207031,-210.07530212402344,0.0,-4155.81,4828.98,8248.52,10422.5,213,1213
214,12,-214.2196044921875,367.7655944824219,92.49748229980469,0.0,3528.45,-3064.08,9509.34,10595.6,214,1214
215,12,-360.7636413574219,-842.6226806640625,-51.91975784301758,0.0,5786.03,8243.8,1241.59,10147.9,215,1215
216,12,750.701416015625,-28.528329849243164,94.19502258300781,0.0,-1623.4,-2674.44,-9973.14,10452.3,216,1216
217,12,805.6497802734375,-302.63079833984375,140.2323455810547,0.0,7733.75,-3476.61,5404.11,10055,217,1217
218,12,-643.32421875,-228.01295471191406,204.43154907226563,0.0,442.396,-10006.8,1004.06,10066.7,218,1218
219,12,-377.6550598144531,817.99609375,41.69519805908203,0.0,1102.81,4306.38,-9000.08,10038.1,219,1219
220,12,734.932861328125,126.09099578857422,249.2899932861328,0.0,-726.346,-5621.9,-8696.79,10381.1,220,1220
221,12,-637.4854736328125,675.045166015625,65.37434387207031,0.0,6985.68,3042.78,-6610.3,10087.3,221,1221
222,12,-317.0554504394531,708.4119873046875,-198.15008544921875,0.0,940.699,-10028.5,4136.6,10888.8,222,1222
223,12,512.3897094726563,-566.5911254882813,-204.13922119140625,0.0,-6395.46,907.751,-8333.39,10543.8,223,1223
224,12,-381.3260803222656,733.7742919921875,32.20869445800781,0.0,-3779.15,-243.841,10003,10695.8,224,1224
225,12,-463.090087890625,-214.05157470703125,-139.27743530273438,0.0,-2575.2,9840.03,2903.86,10577.8,225,1225
226,12,200.05372619628906,-550.3488159179688,-131.56129455566406,0.0,-8006.62,-3782.28,4863.95,10103,226,1226
227,12,-435.80596923828125,-773.3443603515625,37.340389251708984,0.0,-8493.72,4977.18,2956.23,10278.9,227,1227
228,12,134.79391479492188,987.357666015625,13.194392204284668,0.0,1735.63,9681.53,1951.07,10027.5,228,1228
229,12,-456.404296875,10.11130142211914,-217.0350341796875,0.0,-6924.04,1068.2,8342.62,10894.2,229,1229
230,12,373.2509765625,-646.0308837890625,170.15643310546875,0.0,9146.93,4482,-964.727,10231.6,230,1230
231,12,-440.60418701171875,-847.2614135742188,125.82211303710938,0.0,-2745.43,6816.27,-7544.42,10531.7,231,1231
232,12,-680.319091796875,-220.27650451660156,95.11638641357422,0.0,3650.43,9490.38,-393.814,10175.9,232,1232
233,12,253.84686279296875,-669.4131469726563,-102.93911743164063,0.0,-2101.26,-7871.54,-6472,10405,233,1233
234,12,671.849365234375,47.345584869384766,5.157498836517334,0.0,9568.65,3783.09,-1157.21,10354.2,234,1234
