id,PdgId,x0,y0,z0,t0,px,py,pz,e0,entry,event_id
40,12,-0.6932186484336853,-993.125244140625,148.0172119140625,0.0,-1458.93,8514.32,-5105.66,10034.4,40,40
41,12,564.0723876953125,-713.4345703125,-19.583080291748047,0.0,-5305.81,8073.7,-2852.01,10073.2,41,41
42,12,-524.166748046875,52.41752243041992,91.24112701416016,0.0,10071.3,2639,225.29,10413.8,42,42
43,12,648.7054443359375,-88.4213638305664,-9.807890892028809,0.0,8670.24,-3688.01,4879.75,10610.7,43,43
44,12,-336.4400939941406,-393.64691162109375,21.83211898803711,0.0,-7353.88,-6166.11,3717.79,10291.9,44,44
45,12,227.18577575683594,321.28802490234375,-156.487548828125,0.0,-9869.05,2328.87,1019.78,10191.3,45,45
46,12,294.8642578125,419.5102233886719,210.5649871826172,0.0,172.736,-9261.29,5610.29,10829.4,46,46
47,12,421.06451416015625,766.084228515625,-16.425222396850586,0.0,10179.9,-45.5271,2988.27,10609.6,47,47
48,12,-752.7008056640625,-34.887962341308594,118.2528076171875,0.0,109.72,-5941.42,-8634.16,10481.5,48,48
49,12,-129.6217041015625,-136.30093383789063,-4.56701135635376,0.0,8168.41,-5405.33,-3699.28,10470.2,49,49
50,12,-788.210693359375,256.9255676269531,-105.05085754394531,0.0,1051.26,-1915.78,10092.4,10326.3,50,50
51,12,-107.32192993164063,-553.49560546875,144.97454833984375,0.0,841.1,-2798.92,10285.2,10692.3,51,51
52,12,-923.0999755859375,-190.76593017578125,-201.00152587890625,0.0,-4851.88,-7916.67,4139.38,10166.1,52,52
53,12,276.8616638183594,440.18890380859375,116.97362518310547,0.0,-6852.33,8349.93,-523.123,10814.3,53,53
54,12,-100.1191177368164,-701.161865234375,171.45068359375,0.0,-7446.95,3875.85,-6897.94,10865.6,54,54
55,12,-300.1084899902344,140.80538940429688,-91.17300415039063,0.0,-1255.09,9877.93,-3337.26,10501.7,55,55
56,12,586.6348876953125,45.768550872802734,237.45677185058594,0.0,-3931.06,530.87,9662.34,10444.9,56,56
57,12,-811.9435424804688,387.2649230957031,-50.25503158569336,0.0,-607.835,-6793.07,-8569.53,10952.3,57,57
58,12,-175.33908081054688,-720.732666015625,214.8824462890625,0.0,5252.24,8710.2,3474.49,10748.3,58,58
59,12,-44.36677169799805,419.5296630859375,-63.24935531616211,0.0,-6015.17,-2612.71,8634.1,10842.3,59,59
60,12,-318.46282958984375,-808.1389770507813,-80.30520629882813,0.0,2609.16,4760.95,8708.15,10261.9,60,60
61,12,527.0885009765625,-671.4239501953125,-11.0151948928833,0.0,9748.22,-3534.79,-2234.06,10607.2,61,61
62,12,222.5296630859375,-249.23008728027344,142.0058135986328,0.0,6622.66,2049.29,-8165.73,10711.6,62,62
63,12,-24.247989654541016,163.10472106933594,-60.29731369018555,0.0,1019.12,8060.97,5917.81,10051.8,63,63
64,12,-691.5232543945313,-274.25189208984375,-23.891197204589844,0.0,6295.97,1174.02,-8188.46,10395.6,64,64
65,12,-966.8273315429688,-120.80301666259766,-64.59688568115234,0.0,-1568.02,-10667.8,119.345,10783.1,65,65
66,12,-548.0113525390625,-253.1953887939453,-93.73717498779297,0.0,-5061.26,4318.89,8424.03,10734.7,66,66
67,12,-525.169677734375,200.35313415527344,65.6124496459961,0.0,6957.31,7152.38,2705.63,10338.3,67,67
68,12,85.38807678222656,285.31024169921875,-139.61180114746094,0.0,-7029.17,-6753.78,2322.1,10020.7,68,68
69,12,-254.60328674316406,230.51625061035156,-191.31591796875,0.0,-9560.51,-571.751,-4332.91,10512.1,69,69
70,12,-962.9873046875,30.64823341369629,96.22052764892578,0.0,-6832.83,-1324.13,7702.25,10381,70,70
71,12,532.3639526367188,142.0399932861328,-172.1598358154297,0.0,-7346.14,6338.93,-3578.87,10342,71,71
72,12,-164.93861389160156,54.695247650146484,81.95110321044922,0.0,5071.83,-4814.76,-7402.9,10183.7,72,72
73,12,-829.0752563476563,204.05886840820313,-70.0036849975586,0.0,-5957,-6711.34,6289.59,10958.4,73,73
74,12,642.2655029296875,597.696533203125,6.98047399520874,0.0,1586.19,-9369.02,3393.11,10090,74,74
75,12,-726.7664184570313,-114.2543716430664,152.79173278808594,0.0,-4209.44,7740.76,-5582.45,10430.8,75,75
76,12,-305.35137939453125,-486.8114318847656,-5.847996711730957,0.0,752.109,10082.2,-2340.38,10377.6,76,76
77,12,-938.3317260742188,79.07550811767578,33.218421936035156,0.0,-3236.93,-5666.58,-8380.52,10621.7,77,77
78,12,-227.44276428222656,-274.27557373046875,178.2262725830078,0.0,2240.71,9919.38,2077.43,10379.3,78,78
79,12,-204.5006561279297,-205.49925231933594,-49.719573974609375,0.0,2553.62,-4015.22,-9003.62,10183.7,79,79
80,12,-230.2700653076172,958.2642822265625,51.78224182128906,0.0,-8601.91,-3719.26,5329.47,10781,80,80
81,12,-898.29248046875,253.03016662597656,-192.50723266601563,0.0,21.1299,643.574,-10718.6,10737.9,81,81
82,12,-274.1371154785156,5.195976734161377,-97.68025207519531,0.0,-6094.04,-7698.79,-4779.27,10920.2,82,82
83,12,-577.4239501953125,-89.11518859863281,224.71714782714844,0.0,4939.13,3964.65,-8113.08,10292.5,83,83
84,12,-118.13321685791016,599.3903198242188,74.166259765625,0.0,-5260.39,1181.01,-8802.05,10322,84,84
85,12,471.33642578125,-476.8714599609375,-197.65460205078125,0.0,-6002.62,3470.41,-7727.41,10382.1,85,85
86,12,-724.5845947265625,-683.933349609375,-245.29176330566406,0.0,3823.26,2458.55,-8972.92,10058.6,86,86
87,12,123.82530212402344,332.2098388671875,29.275188446044922,0.0,-6356.15,4697.76,-6766.81,10404.8,87,87
88,12,-405.678466796875,756.3965454101563,-73.39935302734375,0.0,-8545.48,-201.12,-6045.79,10469.8,88,88
89,12,-510.31524658203125,92.1455307006836,-117.28837585449219,0.0,-111.647,4419.01,-9302.7,10299.5,89,89
90,12,-297.0469665527344,-252.64984130859375,-135.56179809570313,0.0,2023.49,-7181.88,7334.56,10462.8,90,90
91,12,-51.21355438232422,8.720391273498535,-15.403545379638672,0.0,10321.9,3421.33,-195.807,10875.9,91,91
92,12,-983.2639770507813,-62.55617141723633,210.14462280273438,0.0,3333.58,3454.58,-9637.87,10767.3,92,92
93,12,-252.3013153076172,283.2402038574219,-188.12527465820313,0.0,-8721.78,-5726.22,-435.329,10442.6,93,93
94,12,205.3162841796875,902.8204956054688,-223.5092315673828,0.0,-8679.31,-5955.29,1286.78,10604.3,94,94
95,12,34.74845886230469,768.6129760742188,-217.2148895263672,0.0,-610.166,-9823.7,1961.99,10036.3,95,95
96,12,-889.1289672851563,420.7989807128906,104.75713348388672,0.0,-1190.27,-3915.09,-9756.25,10579.7,96,96
97,12,-378.81378173828125,-498.4483947753906,228.29322814941406,0.0,2345.55,7844.69,-6806.35,10647.4,97,97
98,12,34.56558609008789,559.0769653320313,20.527278900146484,0.0,9778.92,-207.656,3427.79,10364.4,98,98
99,12,90.35902404785156,369.8830871582031,-212.0205078125,0.0,4869.94,-1808.05,-9639.31,10950,99,99
100,12,-334.4180908203125,-294.1529846191406,246.92320251464844,0.0,890.184,10485.6,1705.63,10660.6,100,100
101,12,-506.3496398925781,694.9974975585938,-9.165801048278809,0.0,-3757.46,518.549,10237.1,10917.3,101,101
102,12,-469.44964599609375,-15.429583549499512,113.85933685302734,0.0,8732.8,-5947.83,2281.21,10809.4,102,102
103,12,-293.8918762207031,267.8100891113281,-165.5423583984375,0.0,5387.87,-9077.16,-225.249,10558.2,103,103
104,12,253.9436492919922,-111.49817657470703,-214.24513244628906,0.0,-8772.55,-1860.41,4443.16,10008,104,104
105,12,-392.4050598144531,-699.87158203125,-220.99803161621094,0.0,5517.56,-5438.84,-7543.23,10813.2,105,105
106,12,-262.38623046875,151.59317016601563,122.66770935058594,0.0,-3782.33,9472.16,668.353,10221.3,106,106
107,12,-350.3658447265625,-455.42144775390625,-160.1025848388672,0.0,-9941.44,-495.953,-4540.67,10940.6,107,107
108,12,-87.74296569824219,-537.4444580078125,-248.0177459716797,0.0,4527.41,8899.94,2211.65,10227.3,108,108
109,12,-284.4272155761719,768.7020263671875,36.5142936706543,0.0,-4719.02,-8427.11,4907.99,10833.9,109,109
110,12,723.3179931640625,564.746337890625,-98.14056396484375,0.0,4107.41,9407.98,-243.455,10268.4,110,110
111,12,86.01324462890625,311.7072448730469,-14.207289695739746,0.0,-7888.63,-3658.49,6029.76,10581.7,111,111
112,12,387.3024597167969,-384.7542419433594,-72.45027923583984,0.0,-925.434,9331.18,-3529.54,10019.2,112,112
113,12,-893.5123901367188,206.01414489746094,91.49102020263672,0.0,4190.84,-8687.89,2951.48,10087.3,113,113
114,12,767.2849731445313,-620.5795288085938,117.6194076538086,0.0,-1852.61,-9904.33,-2742.3,10442.6,114,114
115,12,132.83985900878906,-785.4436645507813,112.92803955078125,0.0,-326.005,-8156.98,-6987.61,10745.7,115,115
116,12,-315.6043701171875,509.4550476074219,-36.42501449584961,0.0,2013.99,9993.61,-1767.65,10346.6,116,116
117,12,-72.92862701416016,115.46194458007813,30.908281326293945,0.0,-10345.1,574.688,3474.85,10928.3,117,117
118,12,-709.2713623046875,67.00709533691406,-193.42630004882813,0.0,2807.03,-8568.84,5640.89,10636,118,118
119,12,-61.26570510864258,-584.6041259765625,-9.287713050842285,0.0,-7574.56,3334.62,5785.45,10097.8,119,119
120,12,312.23260498046875,64.86988830566406,-40.72892761230469,0.0,-9221.33,5618.05,-576.549,10813.3,120,120
121,12,333.64166259765625,877.7901000976563,-143.60833740234375,0.0,-7592.86,-5319.69,-5748.9,10908.7,121,121
122,12,-186.9036865234375,-128.33700561523438,-187.9656219482422,0.0,-7178.19,-743.922,-7608.21,10486.4,122,122
123,12,428.143310546875,603.0198974609375,-72.36982727050781,0.0,-10253.7,-2501.66,-1687.15,10688.4,123,123
124,12,574.8352661132813,364.6349182128906,198.49082946777344,0.0,8659.38,-5389.25,2707.55,10552.7,124,124
125,12,-227.7799835205078,82.95318603515625,-156.6455535888672,0.0,1892.79,6004.39,-8684.31,10726.3,125,125
126,12,-812.4493408203125,-169.93418884277344,-168.72885131835938,0.0,6667.33,4739.62,6059.39,10180.1,126,126
127,12,618.5953369140625,-74.14209747314453,-89.28404998779297,0.0,-4326.44,-447.581,-10067.4,10966.8,127,127
128,12,-177.9273681640625,-667.0137939453125,-29.894189834594727,0.0,7281.72,-2825.62,6323.73,10049.7,128,128
129,12,748.5913696289063,569.780517578125,131.961669921875,0.0,-6028.09,-1498.65,-8533.9,10555.2,129,129
130,12,3.0558440685272217,-230.75772094726563,-162.43798828125,0.0,8167.94,-4039.96,-4636.54,10224.2,130,130
131,12,295.8810729980469,-572.8541870117188,150.46221923828125,0.0,2813.49,-10179.7,1573.27,10677.9,131,131
132,12,-878.667236328125,-411.3055725097656,40.552616119384766,0.0,-5524.25,-7678.56,-4010.98,10274.5,132,132
133,12,-725.8279418945313,-595.7981567382813,55.03904342651367,0.0,-9746.7,-3629.17,-1963.02,10584.1,133,133
134,12,743.0160522460938,-153.73521423339844,-238.44142150878906,0.0,2047.79,-9708.09,-2204.93,10163.8,134,134
135,12,-282.5744323730469,914.5572509765625,116.51388549804688,0.0,7901.91,5997.62,4392.72,10849.3,135,135
136,12,-508.70831298828125,324.9698486328125,115.85553741455078,0.0,4102.69,-2892.11,-9439.34,10691,136,136
137,12,-273.11993408203125,-195.3299102783203,16.701940536499023,0.0,752.034,-2358.54,9807.91,10115.5,137,137
138,12,297.72454833984375,-661.463623046875,144.03756713867188,0.0,5197.84,5940.91,-6631.59,10309.7,138,138
139,12,352.5290832519531,-123.41382598876953,-205.7296142578125,0.0,-6951.59,-7245.66,528.815,10055,139,139
140,12,-849.04638671875,-21.415382385253906,239.4479217529297,0.0,2994.69,-3141.41,-9520.48,10463.1,140,140
141,12,6.913481712341309,-468.7693786621094,-233.8389129638672,0.0,-4938.27,9170.38,-2860.21,10801.1,141,141
142,12,-84.90471649169922,36.157981872558594,-59.85518264770508,0.0,-9894.39,-1594.13,1863.54,10193.8,142,142
143,12,-617.230224609375,251.5775604248047,152.5935516357422,0.0,-8800.42,1311.11,6386.16,10952.1,143,143
144,12,401.6910705566406,680.46875,144.6730499267578,0.0,-9706.74,-2044.12,1621.02,10051.2,144,144
145,12,-529.1390380859375,-847.3522338867188,-20.746387481689453,0.0,1249.28,5819.18,8579.64,10441.9,145,145
146,12,45.037811279296875,681.4427490234375,-85.8640365600586,0.0,-3117.12,1899.67,9968.01,10615.4,146,146
147,12,467.68011474609375,-97.10276794433594,75.85884094238281,0.0,-8460.83,2239.35,-6081.32,10657.5,147,147
148,12,832.5274658203125,-54.34122085571289,-45.93891143798828,0.0,-716.959,-4517.36,9587.28,10622.4,148,148
149,12,-840.5314331054688,-30.32974624633789,-135.31219482421875,0.0,3267.88,9635.76,-999.885,10223.8,149,149
150,12,-42.0950813293457,854.5453491210938,65.7561264038086,0.0,-9555.71,-263.691,4260.98,10466,150,150
151,12,-742.2035522460938,-620.7841186523438,24.498079299926758,0.0,-1103.25,3311.3,10226.9,10806,151,151
152,12,152.8691864013672,649.94677734375,69.08396911621094,0.0,-8933.7,5764.37,-2036.47,10825.3,152,152
153,12,-590.0244750976563,399.7242126464844,68.21553039550781,0.0,5354.1,8205.39,4349.45,10719.7,153,153
154,12,744.745849609375,463.67803955078125,-95.85572814941406,0.0,-2557.21,7228.36,-7382.12,10643.5,154,154
155,12,-879.7837524414063,267.42950439453125,39.164154052734375,0.0,-3786.91,9274.29,4402.98,10942.6,155,155
156,12,298.80181884765625,-552.0841064453125,56.29539108276367,0.0,-9627.52,4453.62,-946.053,10649.8,156,156
157,12,-748.74072265625,-531.3694458007813,146.74673461914063,0.0,-9623.1,2763.6,481.779,10023.7,157,157
158,12,-23.615846633911133,632.2862548828125,218.97142028808594,0.0,2298.75,-434.023,-10614.8,10869.6,158,158
159,12,-691.1201782226563,227.7628173828125,174.5089111328125,0.0,-2650.37,4236.12,9223.21,10489.8,159,159
160,12,613.8208618164063,-673.5360717773438,-83.52687072753906,0.0,8728.26,5451.85,320.247,10296,160,160
161,12,55.57898712158203,738.2897338867188,71.49748229980469,0.0,-6312.63,574.493,7777.56,10033.4,161,161
162,12,-660.2012939453125,186.19813537597656,-215.44667053222656,0.0,-7435.73,-6098.36,3156.02,10121.3,162,162
163,12,782.8451538085938,81.6845932006836,-116.15389251708984,0.0,8632.33,1495.81,-6141.14,10699,163,163
164,12,-451.2533874511719,639.5015869140625,-196.85691833496094,0.0,4021.78,6218.81,-7005.08,10194.1,164,164
165,12,-523.6434326171875,625.9067993164063,-103.091064453125,0.0,2431.8,-9732.67,-3883.93,10757.5,165,165
166,12,-379.12457275390625,291.8175964355469,-53.6816520690918,0.0,6102.64,-7638.13,3830.06,10500.1,166,166
167,12,795.385498046875,44.177345275878906,58.4751091003418,0.0,-9825.35,2610.03,-1459.8,10270.4,167,167
168,12,-155.54324340820313,-916.7305297851563,-10.134838104248047,0.0,9005.33,-4834.3,930.768,10263.2,168,168
169,12,-444.2098388671875,-90.78106689453125,-217.52345275878906,0.0,-2199.08,-9560.76,2078.77,10028.2,169,169
170,12,-914.7506713867188,-230.22213745117188,60.50006103515625,0.0,-9610.47,-4041.7,89.8866,10426.1,170,170
171,12,-639.2373046875,-423.69866943359375,-241.1861572265625,0.0,2705.04,-3672.96,-9667.8,10689.9,171,171
172,12,-767.6436767578125,390.7889404296875,114.2623519897461,0.0,2743.6,-8683.05,4605.46,10204.6,172,172
173,12,-569.162109375,-545.5321655273438,-123.5409164428711,0.0,2935.18,10094.8,-2200.46,10740.7,173,173
174,12,-6.670914649963379,127.1169204711914,41.532325744628906,0.0,8386.55,-2871.87,-6315.52,10884.3,174,174
175,12,-54.2900390625,-169.38397216796875,-218.70774841308594,0.0,-7358.11,-4341.92,5632.41,10233.2,175,175
176,12,92.4588623046875,-661.5191650390625,-140.02386474609375,0.0,10573.4,-2459.55,-567.124,10870.5,176,176
177,12,761.8009643554688,430.09954833984375,157.020751953125,0.0,-5723.97,9149.04,897.338,10829.3,177,177
178,12,-160.658935546875,-97.58145904541016,-82.16424560546875,0.0,-4857.34,9500.02,-1044.31,10720.8,178,178
179,12,430.6632995605469,-243.61634826660156,-28.0338077545166,0.0,2887.59,9652.55,3174.31,10563.4,179,179
180,12,-40.07695388793945,615.1307983398438,-141.29051208496094,0.0,9076.93,-3432.03,-3529.52,10326,180,180
181,12,-714.8095092773438,247.05845642089844,-150.25057983398438,0.0,10210.6,3294.49,-2262.95,10965,181,181
182,12,240.93104553222656,555.1726684570313,-249.19577026367188,0.0,-2529.55,9865.14,-3177.33,10668.4,182,182
183,12,-149.51739501953125,-338.58209228515625,114.71587371826172,0.0,6122.31,-4373.64,-7094.55,10341.4,183,183
184,12,-633.8331298828125,-218.50845336914063,130.82937622070313,0.0,4925.98,-3632.51,-8879.9,10784.9,184,184
185,12,-966.0057983398438,13.058104515075684,-200.08291625976563,0.0,833.048,5196.16,8831.86,10280.8,185,185
186,12,494.46295166015625,99.56194305419922,36.26436233520508,0.0,8517.91,6246.38,-214.013,10564.9,186,186
187,12,-161.68377685546875,125.8740005493164,198.6565704345703,0.0,-9405.22,-2554.46,-2816.55,10144.8,187,187
188,12,-572.1006469726563,-507.6025390625,194.34034729003906,0.0,4948.17,-5628.68,-7762.26,10789.8,188,188
189,12,242.14784240722656,-472.99188232421875,-29.384498596191406,0.0,-5595.14,134.537,-9096.53,10680.4,189,189
190,12,-683.3404541015625,99.8989028930664,-17.45284080505371,0.0,2629.35,8271.3,-6216.49,10675.8,190,190
191,12,415.3389587402344,817.6990356445313,-71.80546569824219,0.0,-9405.2,1514.93,-3412.63,10119.2,191,191
192,12,394.5739440917969,-88.27584838867188,-181.49557495117188,0.0,5398.06,-7666.06,-5388.76,10814.2,192,192
193,12,302.96685791015625,-109.77788543701172,-239.74876403808594,0.0,8456.3,2975.15,-5039.67,10283.9,193,193
194,12,760.2520751953125,-462.34722900390625,5.887524604797363,0.0,-1364.63,-9802.88,2039.19,10105.3,194,194
195,12,330.1781921386719,694.830078125,213.07301330566406,0.0,5080.79,6928.77,-5221.62,10054.2,195,195
196,12,758.3626708984375,499.76666259765625,-130.69747924804688,0.0,-2903.46,8275.87,-6410.76,10863.6,196,196
197,12,-417.9869689941406,531.6611328125,21.337820053100586,0.0,-1045.48,-3694.18,-9527.88,10272.3,197,197
198,12,613.04345703125,-261.5939636230469,89.61085510253906,0.0,6677.17,-7512.52,-4120.51,10862.8,198,198
199,12,123.75367736816406,550.5578002929688,-193.28973388671875,0.0,7479.89,4388.39,-5034.21,10027.5,199,199
200,12,-341.59100341796875,302.5533447265625,-208.6830596923828,0.0,4937.68,1002.33,9063.61,10369.9,200,200
201,12,862.2222290039063,400.0387268066406,-213.61671447753906,0.0,9424.72,3581.93,-3792.79,10772.2,201,201
202,12,-57.811893463134766,-357.5880432128906,31.575180053710938,0.0,-7400.45,-3749.78,6636.21,10623.9,202,202
203,12,-113.27239990234375,371.8971862792969,179.6741943359375,0.0,862.805,-9960.03,340.848,10003.1,203,203
204,12,-263.88812255859375,698.69189453125,-163.54478454589844,0.0,-2117.35,-5676.04,-8823.05,10702.7,204,204
205,12,-696.8172607421875,-356.8211975097656,159.69105529785156,0.0,9697.57,-1976.16,2006.74,10098.3,205,205
206,12,357.4720153808594,-30.822282791137695,-208.41514587402344,0.0,8188.62,3369.34,5664.77,10511.7,206,206
207,12,466.3643798828125,-872.3001098632813,51.84871292114258,0.0,4538.07,551.177,9135.89,10215.8,207,207
208,12,980.4629516601563,-113.65455627441406,-241.39173889160156,0.0,-2703.91,-9757.78,-4145.01,10941,208,208
209,12,-735.3355712890625,-416.52850341796875,-131.47161865234375,0.0,1639.96,-7676.64,6692.95,10315.8,209,209
210,12,-536.0651245117188,-108.26152038574219,56.7154426574707,0.0,6518.7,7831.75,3236.65,10691.4,210,210
211,12,-368.22100830078125,-448.4638977050781,-146.5457000732422,0.0,76.1918,3648.21,-10219,10850.9,211,211
212,12,-675.5022583007813,-635.0390014648438,182.2105712890625,0.0,-7399.91,-348.238,7034.85,10216.1,212,212
213,12,-310.0927429199219,-654.9175415039063,149.83888244628906,0.0,-4943.99,7101.08,5786.92,10409.5,213,213
214,12,-542.926513671875,316.5205993652344,-36.02784729003906,0.0,6417.17,-1375.69,8593.33,10812.9,214,214
215,12,737.6137084960938,-494.6903076171875,-162.44525146484375,0.0,-9390.83,1445.91,4034.42,10322.5,215,215
216,12,399.03851318359375,618.6573486328125,76.369384765625,0.0,-3896.87,8260.69,-5020.97,10422.8,216,216
217,12,576.0121459960938,244.75765991210938,230.57664489746094,0.0,965.791,-8818.91,6189.53,10817.4,217,217
218,12,653.8134765625,351.35638427734375,27.621980667114258,0.0,-8067.38,3439.21,5165.48,10178.1,218,218
219,12,-86.02536010742188,-543.3388061523438,-124.0895767211914,0.0,-9162.73,-1130.16,-5235.33,10613.3,219,219
220,12,-533.2542724609375,274.1722106933594,-40.06027603149414,0.0,-4464.82,2570.42,-8833.22,10225.8,220,220
221,12,-460.5885009765625,-857.1161499023438,156.3024444580078,0.0,-5814.43,-6121.22,-6786.09,10831.8,221,221
222,12,-237.34442138671875,-775.1329956054688,116.44927215576172,0.0,9079.89,2202.13,5045.23,10618.3,222,222
223,12,-659.2694702148438,-725.8255615234375,-236.92852783203125,0.0,6830.68,3957.2,-6766.14,10397,223,223
224,12,-582.80322265625,-325.14703369140625,122.97500610351563,0.0,1161.48,-373.773,-10617.7,10687.6,224,224
225,12,-37.828495025634766,410.4927673339844,191.64773559570313,0.0,9531.83,2129.98,4767.66,10868.4,225,225
226,12,449.3990783691406,77.55316925048828,194.979248046875,0.0,-5844.08,-3917.77,-7772.91,10484.3,226,226
227,12,-3.628906488418579,-928.844970703125,-226.81005859375,0.0,10482.6,-2416.86,-977.726,10801.9,227,227
228,12,-271.995849609375,35.76897048950195,-65.33348083496094,0.0,6978.56,-4851.97,5646.32,10204.1,228,228
229,12,22.338279724121094,-523.7994384765625,186.57437133789063,0.0,-2178.52,-6988.78,-6897.69,10058.2,229,229
230,12,196.81436157226563,527.0384521484375,204.68798828125,0.0,-443.373,9426.49,-5466.91,10906.1,230,230
231,12,961.834716796875,-263.38934326171875,-216.23460388183594,0.0,1501.13,-6391.77,8117.49,10440.4,231,231
232,12,-448.3807678222656,-162.60191345214844,244.96035766601563,0.0,-2831.99,8717.04,-5511.37,10695,232,232
233,12,-592.4694213867188,377.6271057128906,1.286828875541687,0.0,9310.76,-4030.96,1620.01,10274.4,233,233
234,12,-501.70648193359375,785.1605834960938,30.496009826660156,0.0,-4076.42,734.275,10071.1,10889.6,234,234
235,12,-192.7122802734375,47.31867599487305,13.181696891784668,0.0,2336.68,-8905.93,-5726.04,10842.7,235,235
236,12,-177.7388153076172,696.5906982421875,-230.65310668945313,0.0,-5258.57,4598.25,-8249.46,10809.7,236,236
237,12,-110.72066497802734,-816.9747314453125,-91.64859008789063,0.0,-4867.42,-900.146,9582.53,10785.5,237,237
