id,nhits,t1st,x0,y0,z0,entry,M_dist,tInject,xInject,yInject,zInject
4,4,548.351,277.515,562.306,-285,4,328.093,93.5896,-57.2386,12.4892,79.6879
4,20,371.429,277.515,562.306,-195,4,328.093,108.603,-53.1149,13.6724,-11.6737
4,15,394.953,237.026,618.034,-255,4,328.093,35.5691,-32.686,-47.8115,54.9499
4,4,261.399,171.513,527.864,-225,4,328.093,-255.431,-47.1021,19.4239,51.3413
4,1,535.52,106.001,618.034,-195,4,328.093,-506.585,-50.5744,-90.5401,44.1189
4,7,470.318,277.515,562.306,-135,4,328.093,-133.987,-119.747,-5.4467,-49.6727
4,11,497.131,237.026,618.034,-285,4,328.093,-19.8324,-47.9032,-52.1779,89.9744
4,4,424.69,237.026,618.034,-135,4,328.093,-197.383,-96.671,-66.1711,-43.9232
4,1,778.083,343.027,652.476,-225,4,328.093,383.65,-43.0797,-54.8203,-6.61826
4,1,805.969,343.027,652.476,-165,4,328.093,163.883,-103.443,-72.1408,-46.6871
4,6,350.932,171.513,527.864,-255,4,328.093,-313.866,-63.1525,14.8185,86.6409
4,2,580.832,277.515,493.422,-135,4,328.093,-320.412,-170.952,48.7447,-32.7655
4,2,598.614,277.515,493.422,-165,4,328.093,-232.188,-146.72,55.6979,-10.7667
4,1,914.346,383.516,527.864,-135,4,328.093,-44.3134,-201.117,36.0627,-57.8054
4,1,652.591,277.515,493.422,-285,4,328.093,-145.091,-122.797,62.5622,101.334
4,1,658.626,106.001,618.034,-105,4,328.093,-681.083,-98.5037,-104.293,-30.0555
4,1,521.709,277.515,493.422,-225,4,328.093,-130.266,-118.725,63.7306,39.9898
4,1,808.314,106.001,618.034,-285,4,328.093,-609.555,-78.8572,-98.6554,143.457
4,1,412.684,171.513,527.864,-135,4,328.093,-381.857,-81.8274,9.46001,-27.1929
5,5,368.084,-620.541,-854.102,195,5,306.251,-236.991,70.3105,19.09,91.3825
5,38,321.76,-555.029,-763.932,165,5,306.251,122.454,-6.88647,-34.5899,20.6624
5,1,929.96,-489.517,-854.102,45,5,306.251,-9.39935,-68.1121,42.1946,177.609
5,259,238.076,-555.029,-763.932,195,5,306.251,-4.01004,-2.77534,-47.4283,26.0989
5,38,220.353,-555.029,-763.932,225,5,306.251,-133.175,1.42357,-60.5408,32.2922
5,1,1004.94,-620.541,-673.762,75,5,306.251,297.872,52.9231,-106.952,61.5088
5,7,282.589,-555.029,-763.932,255,5,306.251,-263.647,5.66498,-73.786,38.8516
5,1,637.368,-489.517,-854.102,105,5,306.251,-125.635,-64.3335,30.3946,150.179
5,1,447.303,-620.541,-854.102,165,5,306.251,-160.347,67.8189,26.8708,99.906
5,1,355.773,-620.541,-854.102,225,5,306.251,-318.21,72.9507,10.8449,84.1407
5,2,703.629,-661.03,-729.49,135,5,306.251,17.0276,102.542,-79.7346,80.204
5,2,620.006,-449.028,-798.374,165,5,306.251,-275.065,-99.9648,-40.5031,132.051
5,1,707.45,-449.028,-798.374,285,5,306.251,-623.663,-88.6325,-75.892,109.731
5,2,760.006,-489.517,-854.102,75,5,306.251,-67.1972,-66.2332,36.3271,163.805
5,2,376.495,-489.517,-854.102,225,5,306.251,-370.542,-56.372,5.53216,98.8048
5,2,649.693,-661.03,-729.49,165,5,306.251,-104.894,106.505,-92.1118,84.3676
5,1,778.411,-620.541,-673.762,135,5,306.251,33.6019,61.514,-133.78,75.5597
5,3,458.074,-489.517,-854.102,165,5,306.251,-245.211,-60.4463,18.2555,123.686
5,7,433.83,-555.029,-763.932,135,5,306.251,242.543,-10.7903,-22.3987,17.0124
5,1,519.488,-489.517,-854.102,285,5,306.251,-506.307,-51.9586,-8.25039,76.8474
5,1,666.5,-449.028,-729.49,165,5,306.251,-255.654,-100.596,-107.417,126.612
5,1,381.735,-555.029,-763.932,285,5,306.251,-394.833,9.92962,-87.1038,45.6113
5,1,758.395,-620.541,-854.102,285,5,306.251,-496.666,78.7521,-7.27168,74.146
5,3,515.732,-620.541,-854.102,135,5,306.251,-87.5672,65.453,34.2592,109.512
5,2,883.137,-620.541,-854.102,45,5,306.251,114.018,58.8998,54.7236,143.026
5,1,638.81,-661.03,-729.49,255,5,306.251,-479.538,118.684,-130.145,99.3464
6,43,312.783,-106.001,909.83,195,6,321.266,-56.3512,-28.1014,44.3471,-61.3779
6,2150,166.568,-106.001,909.83,135,6,321.266,16.7047,-24.9392,23.1681,3.22125
6,1116,210.337,-106.001,909.83,165,6,321.266,13.3702,-25.0835,24.1348,-26.9887
6,77,226.03,-106.001,909.83,105,6,321.266,-80.156,-29.1318,51.2482,27.1235
6,1,562.058,-106.001,909.83,255,6,321.266,-221.719,-35.2593,92.2877,-131.788
6,1,1132.88,106.001,909.83,165,6,321.266,-626.579,-264.786,209.657,-67.2758
6,6,481.025,-65.512,854.102,135,6,321.266,89.7817,-62.265,57.7109,7.82172
6,5,262.284,-106.001,978.714,165,6,321.266,-272.696,-37.4658,38.1819,-44.9976
6,3,618.066,-171.513,819.66,195,6,321.266,160.259,46.7866,71.7213,-47.7415
6,5,492.924,-65.512,854.102,165,6,321.266,124.214,-60.7746,47.7288,-20.0106
6,3,623.194,-65.512,854.102,225,6,321.266,50.7766,-63.9534,69.0186,-84.6338
6,8,501.809,-65.512,854.102,105,6,321.266,9.008,-65.7613,81.1274,32.7367
6,4,339.541,-106.001,909.83,75,6,321.266,-200.741,-34.3513,86.206,49.5323
6,3,378.495,-212.002,944.272,135,6,321.266,-349.767,65.1992,94.967,-19.8495
6,3,564.351,-65.512,854.102,75,6,321.266,-95.353,-70.2786,111.382,56.1668
6,2,559.081,-171.513,819.66,135,6,321.266,131.37,45.5361,80.0963,10.4399
6,4,293.852,-106.001,978.714,105,6,321.266,-286.878,-38.0797,42.2933,14.1096
6,1,571.233,-171.513,819.66,165,6,321.266,171.852,47.2883,68.3607,-17.0117
6,1,669.924,0,944.272,105,6,321.266,-478.425,-152.372,132.265,2.05102
6,1,729.103,-171.513,819.66,45,6,321.266,-169.215,32.5254,167.237,81.517
6,2,404.317,-212.002,944.272,165,6,321.266,-350.431,65.1704,95.1596,-49.8913
6,1,261.6,-106.001,978.714,135,6,321.266,-238.345,-35.979,28.2237,-12.8351
6,3,542.238,-65.512,854.102,195,6,321.266,104.338,-61.635,53.4911,-51.2619
6,4,585.769,-171.513,819.66,105,6,321.266,49.1081,41.9754,103.944,35.2612
6,6,433.698,-106.001,909.83,225,6,321.266,-137.573,-31.6171,67.8937,-96.4911
6,1,645.617,-65.512,854.102,45,6,321.266,-210.316,-75.2547,144.71,78.9295
6,1,862.551,0,944.272,15,6,321.266,-702.232,-162.059,197.147,77.9616
6,1,470.776,-212.002,944.272,195,6,321.266,-383.167,63.7535,104.65,-81.9521
7,322,261.923,-449.028,326.238,195,7,413.173,19.9404,50.2014,13.6248,-14.7008
7,10,431.212,-449.028,326.238,255,7,413.173,247.796,11.004,17.5151,-18.8899
7,28,255.951,-449.028,326.238,165,7,413.173,-119.32,74.158,11.2472,-18.8112
7,5,373.004,-383.516,416.408,195,7,413.173,-245.575,30.3653,-81.0783,-79.736
7,3,425.446,-383.516,416.408,225,7,413.173,-182.074,19.4413,-79.9942,-94.182
7,1,330.438,-449.028,326.238,135,7,413.173,-261.544,98.6244,8.81899,-23.6474
7,23,328.892,-449.028,326.238,225,7,413.173,150.012,27.8255,15.8456,-12.8412
7,2,676.75,-514.54,416.408,225,7,413.173,14.8195,116.594,-76.6326,-45.9551
7,1,605.313,-383.516,416.408,285,7,413.173,-85.9398,2.90365,-78.3529,-130.635
7,1,619.805,-343.027,291.796,285,7,413.173,-242.827,-10.5965,43.5806,-169.063
7,1,543.298,-383.516,236.068,225,7,413.173,-318.952,42.988,98.0089,-127.709
7,1,551.652,-449.028,437.694,225,7,413.173,-93.7051,69.7515,-99.7714,-72.537
7,3,407.534,-343.027,291.796,225,7,413.173,-290.964,-2.31567,42.7587,-120.853
7,1,554.261,-343.027,291.796,195,7,413.173,-319.168,2.53623,42.2772,-97.7617
7,3,618.231,-449.028,437.694,255,7,413.173,-2.27005,54.0222,-98.2104,-80.141
7,1,1406.95,-449.028,34.442,165,7,413.173,-1123.45,246.896,285.9,-264.762
7,2,552.334,-449.028,326.238,285,7,413.173,296.733,2.5856,18.3506,-36.9035
7,1,516.856,-449.028,437.694,195,7,413.173,-195.967,87.3433,-101.517,-67.585
7,1,604.978,-383.516,236.068,255,7,413.173,-267.485,34.1343,98.8876,-145.102
7,2,574.221,-343.027,291.796,255,7,413.173,-265.932,-6.6217,43.1861,-144.722
7,1,503.942,-383.516,416.408,255,7,413.173,-129.731,10.4369,-79.1005,-111.361
7,1,1091.81,-620.541,381.966,225,7,413.173,-11.1939,227.07,-42.6347,-52.3268
7,1,651.161,-514.54,416.408,195,7,413.173,-117.067,139.282,-78.8843,-48.2593
8,16,355.29,-106.001,978.714,285,8,284.724,-98.7814,-87.3552,-22.2046,-35.6263
8,133,287.794,-106.001,978.714,255,8,284.724,38.6879,-49.3488,-15.3712,-20.0263
8,16,370.096,-106.001,909.83,255,8,284.724,-117.833,-92.6225,45.7323,-3.6306
8,10,408.286,-106.001,909.83,195,8,284.724,-34.7118,-69.6418,49.8642,47.6624
8,16,338.712,-106.001,978.714,195,8,284.724,169.978,-13.0508,-8.84489,26.221
8,1,338.39,-212.002,944.272,255,8,284.724,-202.371,-9.99385,7.08806,5.22481
8,55,279.856,-106.001,978.714,225,8,284.724,171.264,-12.6955,-8.781,-3.91364
8,6,427.959,-212.002,944.272,165,8,284.724,-383.323,-60.0219,-1.90685,114.18
8,14,365.584,-106.001,909.83,225,8,284.724,-53.8711,-74.9388,48.9118,19.6693
8,4,261.052,-212.002,944.272,225,8,284.724,-249.449,-23.0094,4.7479,40.1562
8,4,420.335,-106.001,909.83,285,8,284.724,-214.537,-119.358,40.9253,-23.5008
8,2,736.787,-106.001,909.83,105,8,284.724,-144.938,-100.116,44.385,149.209
8,7,489.395,-106.001,909.83,165,8,284.724,-53.2569,-74.7689,48.9423,79.605
8,5,432.812,-106.001,978.714,165,8,284.724,103.74,-31.3638,-12.1375,63.1595
8,1,334.069,-212.002,944.272,285,8,284.724,-306.054,-38.6591,1.93413,-13.9144
8,6,546.331,-106.001,978.714,135,8,284.724,35.901,-50.1193,-15.5097,100.266
8,1,328.935,-212.002,944.272,195,8,284.724,-315.683,-41.3214,1.45545,77.0943
8,1,768.716,0,944.272,255,8,284.724,170.965,-118.779,25.6462,-33.8823
8,1,771.086,0,944.272,225,8,284.724,285.583,-87.0904,31.3437,-15.8887
8,1,677.404,-171.513,819.66,225,8,284.724,-595.919,-159.287,112.137,76.4491
8,3,676.323,-106.001,1090.17,195,8,284.724,-122.288,-93.8539,-134.829,56.836
8,1,694.933,-106.001,978.714,105,8,284.724,-32.2508,-68.9614,-18.8975,137.405
8,1,907.464,-171.513,819.66,255,8,284.724,-623.674,-166.961,110.758,49.3565
8,1,595.588,-212.002,1055.73,225,8,284.724,-453.758,-79.4949,-116.864,61.5577
9,97,332.601,726.543,-527.864,105,9,292.1,27.0486,-14.4404,-53.8772,39.132
9,11,448.648,620.541,-562.306,135,9,292.1,-14.9035,97.8274,-27.9286,15.9722
9,3,281.364,726.543,-639.32,135,9,292.1,-271.117,30.0924,-2.78671,57.7467
9,113,277.903,726.543,-527.864,135,9,292.1,-24.6516,-6.71864,-64.3442,17.5616
9,14,426.914,726.543,-527.864,75,9,292.1,34.4194,-15.5413,-52.3849,67.9302
9,2,363.08,726.543,-639.32,195,9,292.1,-314.373,36.553,-11.5442,4.79945
9,4,458.973,620.541,-562.306,165,9,292.1,-121.512,113.75,-49.5123,3.35432
9,19,286.811,726.543,-527.864,165,9,292.1,-122.42,7.88369,-84.1381,3.50234
9,2,553.479,620.541,-562.306,75,9,292.1,108.342,79.42,-2.97679,55.8775
9,6,486.444,620.541,-562.306,105,9,292.1,64.5987,85.9533,-11.8329,33.0096
9,3,722.486,661.03,-437.694,135,9,292.1,142.226,33.8702,-120.729,-9.64717
9,2,492.248,620.541,-562.306,195,9,292.1,-244.07,132.055,-74.3249,-6.66315
9,3,253.237,726.543,-639.32,165,9,292.1,-259.097,28.2972,-0.353256,25.787
9,3,538.894,726.543,-527.864,45,9,292.1,18.5842,-13.1762,-55.5908,100.512
9,1,565.853,726.543,-639.32,225,9,292.1,-435.886,54.7017,-36.1453,-5.38829
9,1,745.157,620.541,-562.306,15,9,292.1,112.139,78.8529,-2.20807,115.258
9,1,921.627,726.543,-527.864,-45,9,292.1,-71.0941,0.217831,-73.7468,205.134
9,1,751.835,726.543,-639.32,15,9,292.1,-407.506,50.463,-30.3997,199.985
9,1,468.638,726.543,-527.864,225,9,292.1,-379.481,46.2773,-136.182,-14.5849
9,7,362.667,726.543,-527.864,195,9,292.1,-245.455,26.2597,-109.047,-6.43731
9,1,661.288,726.543,-527.864,15,9,292.1,-7.32846,-9.30596,-60.837,134.737
9,5,679.398,832.544,-562.306,105,9,292.1,-520.047,-38.7293,-130.198,128.334
9,1,933.519,555.029,-472.136,105,9,292.1,274.991,120.042,-59.4077,-1.29396
9,2,611.28,620.541,-673.762,165,9,292.1,-538.51,176.031,-22.4803,71.3442
9,1,417.784,726.543,-639.32,75,9,292.1,-334.917,39.6215,-15.7036,128.149
9,1,335.37,726.543,-639.32,105,9,292.1,-300.738,34.5166,-8.78387,92.5765
10,29,160.691,-106.001,-729.49,165,10,344.336,-146.187,39.1292,-0.947662,31.5218
10,153,282.129,-106.001,-729.49,105,10,344.336,-3.89715,28.2727,-18.3071,54.098
10,129,187.554,-106.001,-729.49,135,10,344.336,-65.7614,32.9929,-10.7596,40.3689
10,4,529.13,-106.001,-729.49,45,10,344.336,91.2201,21.0155,-29.9114,89.0811
10,2,552.268,-171.513,-819.66,165,10,344.336,-241.787,111.935,100.885,56.6654
10,5,475.424,-106.001,-729.49,225,10,344.336,-366.355,55.9276,25.9128,29.4282
10,20,402.006,-106.001,-729.49,75,10,344.336,46.6849,24.4134,-24.4781,70.7944
10,3,493.803,-65.512,-854.102,135,10,344.336,-134.005,-2.28927,122.178,58.3178
10,1,634.62,-65.512,-854.102,75,10,344.336,102.3,-20.3189,93.3488,56.1669
10,5,582.845,-171.513,-819.66,105,10,344.336,28.9032,91.2821,67.8613,45.4711
10,6,488.549,-65.512,-854.102,165,10,344.336,-259.816,7.30984,137.527,61.4073
10,3,437.953,-0,-763.932,105,10,344.336,-219.786,-61.2564,42.4733,110.879
10,6,271.946,-106.001,-729.49,195,10,344.336,-248.17,46.9103,11.4942,28.3444
10,1,1056.57,-65.512,-965.558,75,10,344.336,-101.829,-4.74423,229.709,109.855
10,1,694.223,-171.513,-639.32,105,10,344.336,-467.971,129.193,-51.86,176.154
10,1,716.925,-212.002,-763.932,75,10,344.336,-28.9625,136.186,19.1929,90.6904
10,2,546.862,-171.513,-819.66,135,10,344.336,-105.666,101.549,84.2787,50.8642
10,2,528.476,-0,-763.932,75,10,344.336,-164.244,-65.4941,35.6973,126.271
10,1,666.039,-65.512,-854.102,195,10,344.336,-388.922,17.1604,153.278,65.3637
10,2,536.578,-65.512,-854.102,105,10,344.336,-12.7423,-11.5414,107.384,56.4243
10,1,630.011,-0,-763.932,45,10,344.336,-113.15,-69.3925,29.4638,142.833
10,2,1144.59,-277.515,-854.102,45,10,344.336,44.9305,196.061,100.348,101.256
10,1,632.982,-212.002,-763.932,135,10,344.336,-248.568,152.942,45.9848,88.449
11,48,256.336,832.544,-201.626,285,11,230.315,-112.067,3.82033,-38.3128,-65.6187
11,91,157.776,832.544,-201.626,255,11,230.315,-99.7833,5.94601,-36.0235,-33.6689
11,30,161.193,832.544,-201.626,225,11,230.315,-140.973,-1.18194,-43.7001,-10.2072
11,5,398.512,938.545,-236.068,225,11,230.315,-190.343,-115.727,-18.4594,-18.0442
11,12,393.814,938.545,-236.068,255,11,230.315,-111.772,-102.13,-3.81588,-35.5719
11,1,394.204,898.056,-291.796,225,11,230.315,-387.103,-109.288,0.597918,-49.2776
11,3,560.07,898.056,-111.456,285,11,230.315,222.434,-3.80544,-66.1411,-12.5206
11,3,523.493,898.056,-111.456,255,11,230.315,117.376,-21.986,-85.721,0.802647
11,7,439.246,938.545,-236.068,285,11,230.315,-64.6793,-93.9801,4.96091,-58.0965
11,1,633.63,832.544,-90.17,285,11,230.315,-78.1,9.69838,-143.438,-60.2269
11,3,250.647,832.544,-201.626,195,11,230.315,-247.567,-19.6284,-63.5664,2.87212
11,1,406.515,898.056,-291.796,255,11,230.315,-351.492,-103.125,7.23484,-73.6247
11,1,465.658,898.056,-291.796,285,11,230.315,-340.524,-101.227,9.27894,-101.884
11,1,474.939,898.056,-291.796,195,11,230.315,-451.56,-120.442,-11.4151,-29.5094
11,2,523.704,898.056,-111.456,225,11,230.315,-9.1734,-43.8857,-109.306,10.7144
11,1,625.346,832.544,-90.17,195,11,230.315,-330.863,-34.043,-190.546,-10.3501
12,324,242.123,-792.055,-34.442,75,12,305.361,26.3269,-34.8048,-19.816,26.7542
12,91,192.98,-792.055,-34.442,105,12,305.361,-97.443,-43.2985,-23.1446,32.7215
12,132,223.947,-832.544,-90.17,75,12,305.361,-48.4219,0.554616,33.9017,48.4761
12,22,340.732,-792.055,-34.442,45,12,305.361,149.891,-26.3252,-16.4929,20.8466
12,67,166.941,-832.544,-90.17,105,12,305.361,-130.514,-5.07892,31.694,42.3318
12,69,328.636,-832.544,-90.17,45,12,305.361,30.5113,5.9714,36.0245,55.5382
12,1,497.307,-898.056,0,45,12,305.361,-183.641,56.7872,-59.9048,117.771
12,2,471.846,-898.056,-111.456,75,12,305.361,-308.26,48.2353,48.1997,123.985
12,12,205.718,-832.544,-90.17,135,12,305.361,-216.94,-11.0099,29.3696,37.4471
12,9,230.872,-792.055,-34.442,135,12,305.361,-221.323,-51.7997,-26.4762,38.7208
